root_uid	argmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	arg_status	level
KC003A59I	EMKC003A59I.001854	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_343	2,5,259,335	Journalist	per	professionalposition	journalist	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001867	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_345	16,4,281,331	Journalist	per	professionalposition	journalist	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001901	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_328	132,303,207,319	New ISS Crew	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001914	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_340	128,301,352,317	Architects of CIA torture programme	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001927	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_340	427,302,456,316	Architects of CIA torture programme	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001940	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_341	131,299,354,320	Architects of CIA torture programme	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001953	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_339	135,285,161,298	We (venezuelan people)	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001966	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_340	131,282,161,300	We (venezuelan people)	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001979	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_341	138,283,162,299	We (venezuelan people)	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.001992	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_342	133,284,162,301	We (venezuelan people)	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.002005	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_343	134,284,162,299	We (venezuelan people)	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.002018	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_345	131,300,211,321	New ISS Crew	per	unspecified	unspecified	informative	EMPTY_NA
KC003A59I	EMKC003A59I.002031	KC003A59K	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	KC003A59K_346	132,302,210,321	New ISS Crew	per	unspecified	unspecified	informative	EMPTY_NA
KC003A6NA	EMKC003A6NA.000024	KC003ADT2	2413	2432	a 39-year-old lawyer	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	José Félix Pineda	per	professionalposition	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000058	KC003ADT2	2449	2456	his home	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Pineda's home	fac	building	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000139	KC003ADT2	2502	2515	an armed group	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An armed group	per	combatant	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000152	KC003ADT2	2533	2567	Mr. Pineda’s home in Ciudad Bolívar	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Pineda's home	fac	building	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000199	KC003ADT2	2596	2598	him	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	José Félix Pineda	per	professionalposition	unspecified	base	pro
KC003A6NA	EMKC003A6NA.000212	KC003ADT2	2605	2609	there	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Pineda's home	fac	building	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000246	KC003ADT2	2651	2712	a middle-class neighborhood in the Venezuelan capital, Caracas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Middle-class neighborhood in Caracas	loc	position	neighborhood	base	nom
KC003A6NA	EMKC003A6NA.000280	KC003ADT2	2724	2763	at least seven police officers on patrol	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	At least seven police officers	per	police	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000327	KC003ADT2	2896	2911	in front of them	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Place in front of the police officers	loc	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000361	KC003ADT2	2945	2963	the security forces	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The security forces	per	police	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000374	KC003ADT2	2971	2978	tear gas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Tear gas	wea	gas	teargas	base	nom
KC003A6NA	EMKC003A6NA.000387	KC003ADT2	2983	2986	them	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The residents	per	unspecified	unspecified	base	pro
KC003A6NA	EMKC003A6NA.000421	KC003ADT2	3010	3035	government security forces	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Gov't security forces	per	police	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000434	KC003ADT2	3042	3054	water cannons	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Water cannons	wea	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000447	KC003ADT2	3057	3070	rubber bullets	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Rubber bullets	wea	bullets	rubberbullets	base	nom
KC003A6NA	EMKC003A6NA.000460	KC003ADT2	3076	3081	batons	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Batons	wea	club	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000473	KC003ADT2	3091	3100	protesters	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Protesters	per	protester	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000507	KC003ADT2	3111	3114	they	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Gov't security forces	per	police	unspecified	base	pro
KC003A6NA	EMKC003A6NA.000640	KC003ADT2	3149	3166	At least 10 people	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	People who were killed	per	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000721	KC003ADT2	3199	3208	the police	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The police	per	police	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000734	KC003ADT2	3214	3226	demonstrators	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Demonstrators	per	protester	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000815	KC003ADT2	3260	3330	two boys, ages 13 and 17, who were shot in the western state of Táchira	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The boys who were shot	per	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000828	KC003ADT2	3324	3330	Táchira	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Táchira	gpe	provincestate	provincestate	base	nam
KC003A6NA	EMKC003A6NA.000909	KC003ADT2	3333	3348	A police officer	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A police officer	per	police	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000922	KC003ADT2	3371	3389	a school in Táchira	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A school in Táchira	fac	building	school	base	pro
KC003A6NA	EMKC003A6NA.000956	KC003ADT2	3396	3412	a 43-year-old man	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	43-year-old man	per	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.000969	KC003ADT2	3428	3439	Barquisimeto	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Barquisimeto	gpe	urbanarea	city	base	nam
KC003A6NA	EMKC003A6NA.001050	KC003ADT2	3491	3493	his	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	43-year-old man	per	unspecified	unspecified	base	pro
KC003A6NA	EMKC003A6NA.001063	KC003ADT2	3442	3466	the capital of Lara State	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Barquisimeto	gpe	urbanarea	city	base	nom
KC003A6NA	EMKC003A6NA.001076	KC003ADT2	3474	3481	a bullet	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A bullet	wea	bullets	unspecified	base	nom
KC003A6NA	EMKC003A6NA.001144	KC003ADT2	3847	3848	it	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The Venezuelan gov't	org	government	unspecified	base	pro
KC003A6NA	EMKC003A6NA.001157	KC003ADT2	3920	3935	polling stations	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Polling stations	fac	building	votingfacility	base	nom
KC003A6NA	EMKC003A6NA.001191	KC003ADT2	3959	3991	Some of those interviewed outside	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Some of the people interviewed outside	per	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.001204	KC003ADT2	3967	3991	those interviewed outside	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	All those interviewed outside	per	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.001217	KC003ADT2	3985	3991	outside	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Outside the polling stations	loc	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.001251	KC003ADT2	4038	4041	they	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Some of the people interviewed outside	per	unspecified	unspecified	base	pro
KC003A6NA	EMKC003A6NA.001285	KC003ADT2	4809	4837	More than seven million votes	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	More than seven million votes	res	turnoutvoters	turnoutvoters	base	EMPTY_NA
KC003A6NA	EMKC003A6NA.001439	KC003ADT2	4880	4924	98 percent against rewriting the Constitution	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	res	numberpercentagevotes	numberpercentagevotes	base	EMPTY_NA
KC003A6NA	EMKC003A6NA.001541	KC003ADT2	4973	4992	eight million people	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Eight million people	per	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.001554	KC003ADT2	4999	5005	ballots	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ballots	bal	unspecified	unspecified	base	EMPTY_NA
KC003A6NA	EMKC003A6NA.001593	KC003ADT2	5030	5068	more than 40 percent of eligible voters	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	res	turnoutvoters	turnoutvoters	base	EMPTY_NA
KC003A6NA	EMKC003A6NA.001721	KC003ADT2	5093	5101	reporters	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Reporters	per	professionalposition	journalist	base	nom
KC003A6NA	EMKC003A6NA.001734	KC003ADT2	5114	5124	the country	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	base	nom
KC003A6NA	EMKC003A6NA.001768	KC003ADT2	5275	5317	between 3.1 million and four million voters	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	3.1-4 million voters	per	unspecified	unspecified	base	nom
KC003A6NA	EMKC003A6NA.001781	KC003ADT2	5324	5330	ballots	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ballots	bal	unspecified	unspecified	base	EMPTY_NA
KC003A6NA	EMKC003A6NA.001875	KC003ADT2	5244	5257	voting centers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	voting centers	fac	building	votingfacility	informative	nom
KC003A6NA	EMKC003A6NA.001943	KC003ADT2	2686	2695	Venezuelan	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	informative	nam
KC003A6NA	EMKC003A6NA.001990	KC003ADT2	3383	3389	Táchira	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Táchira	gpe	provincestate	provincestate	informative	nam
KC003A6NA	EMKC003A6NA.002003	KC003ADT2	3457	3466	Lara State	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Lara State	gpe	provincestate	provincestate	informative	nam
KC003A6NA	EMKC003A6NA.002110	KC003ADT2	3303	3330	the western state of Táchira	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Táchira	gpe	provincestate	provincestate	informative	nom
KC003A6NA	EMKC003A6NA.002037	KC003ADT2	2554	2567	Ciudad Bolívar	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ciudad Bolívar	gpe	urbanarea	city	informative	nam
KC003A6NA	EMKC003A6NA.002050	KC003ADT2	2706	2712	Caracas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Caracas	gpe	urbanarea	city	informative	nam
KC003A6NA	EMKC003A6NA.002063	KC003ADT2	3890	3897	New York	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	New York	gpe	urbanarea	city	informative	nam
KC003A6NA	EMKC003A6NA.002097	KC003ADT2	3229	3242	the government	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the Venezuelan government	org	government	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002123	KC003ADT2	3679	3692	The government	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the Venezuelan government	org	government	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002136	KC003ADT2	3744	3745	It	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the Venezuelan government	org	government	unspecified	informative	pro
KC003A6NA	EMKC003A6NA.002149	KC003ADT2	4249	4269	the Maduro government	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the Venezuelan government	org	government	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002183	KC003ADT2	2807	2828	the uniformed officers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the uniformed officers	per	police	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002196	KC003ADT2	2908	2911	them	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the uniformed officers	per	police	unspecified	informative	pro
KC003A6NA	EMKC003A6NA.002243	KC003ADT2	2350	2391	One candidate for the constituent assembly	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	José Félix Pineda	per	professionalposition	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002256	KC003ADT2	2394	2410	José Félix Pineda	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	José Félix Pineda	per	professionalposition	unspecified	informative	nam
KC003A6NA	EMKC003A6NA.002269	KC003ADT2	2449	2451	his	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	José Félix Pineda	per	professionalposition	unspecified	informative	pro
KC003A6NA	EMKC003A6NA.002282	KC003ADT2	2533	2542	Mr. Pineda	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	José Félix Pineda	per	professionalposition	unspecified	informative	nam
KC003A6NA	EMKC003A6NA.002342	KC003ADT2	2485	2495	Prosecutors	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	prosecutors	per	professionalposition	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002355	KC003ADT2	4928	4945	Election officials	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Election officials	per	professionalposition	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002329	KC003ADT2	4253	4258	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolas Maduro	per	politician	unspecified	informative	nam
KC003A6NA	EMKC003A6NA.002389	KC003ADT2	2915	2930	Nearby residents	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nearby residents	per	unspecified	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002402	KC003ADT2	3950	3955	voters	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	voters	per	unspecified	unspecified	informative	nom
KC003A6NA	EMKC003A6NA.002470	KC003ADT2	2415	2416	39	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	39	val	number	number	informative	EMPTY_NA
KC003A6NA	EMKC003A6NA.002483	KC003ADT2	3275	3276	13	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	13	val	number	number	informative	EMPTY_NA
KC003A6NA	EMKC003A6NA.002543	KC003ADT2	3282	3283	17	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	17	val	number	number	informative	EMPTY_NA
KC003A6NA	EMKC003A6NA.002556	KC003ADT2	3398	3399	43	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	43	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.000024	KC003ADPC	130	138	Venezuela	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	base	nam
KC003A9VN	EMKC003A9VN.000092	KC003ADPC	153	158	voters	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Voters	per	unspecified	unspecified	base	nom
KC003A9VN	EMKC003A9VN.000416	KC003ADPC	592	600	10 people	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ten people killed	per	unspecified	unspecified	base	nom
KC003A9VN	EMKC003A9VN.000539	KC003ADPC	899	908	opposition	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The opposition	sid	political	opposition	base	EMPTY_NA
KC003A9VN	EMKC003A9VN.000573	KC003ADPC	928	947	more than 120 people	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Over 120 people	per	unspecified	unspecified	base	nom
KC003A9VN	EMKC003A9VN.000688	KC003ADPC	2417	2477	a former bus driver and union leader narrowly elected in 2013	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	base	nom
KC003A9VN	EMKC003A9VN.000769	KC003ADPC	2744	2745	he	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	base	pro
KC003A9VN	EMKC003A9VN.000782	KC003ADPC	2774	2835	a low-income area of Caracas that has turned on the government	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A low-income area of Caracas	loc	position	neighborhood	base	nom
KC003A9VN	EMKC003A9VN.001025	KC003ADPC	3238	3241	them	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Public workers	per	unspecified	unspecified	base	pro
KC003A9VN	EMKC003A9VN.001038	KC003ADPC	3255	3280	report back after doing so	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Report back after voting	inf	topicfiller	topicfiller	base	EMPTY_NA
KC003A9VN	EMKC003A9VN.001085	KC003ADPC	4015	4037	some 8.5 million people	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Some 8.5 million people	per	unspecified	unspecified	base	nom
KC003A9VN	EMKC003A9VN.001098	KC003ADPC	4015	4030	some 8.5 million	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Some 8.5 million	res	turnoutvoters	turnoutvoters	base	EMPTY_NA
KC003A9VN	EMKC003A9VN.001179	KC003ADPC	3948	3960	a paltry 12%,	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A paltry 12%	res	turnoutvoters	turnoutvoters	base	EMPTY_NA
KC003A9VN	EMKC003A9VN.001427	KC003ADPC	4549	4583	products as basic as rice and flour	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Products such as rice and flour	com	unspecified	unspecified	base	EMPTY_NA
KC003A9VN	EMKC003A9VN.001589	KC003ADPC	4905	4930	More than 7 million voters	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Over 7 million voters	per	unspecified	unspecified	base	nom
KC003A9VN	EMKC003A9VN.001602	KC003ADPC	4991	5017	in favor of early elections	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	In favor of early elections	res	unspecified	unspecified	base	EMPTY_NA
KC003A9VN	EMKC003A9VN.001615	KC003ADPC	4905	4923	More than 7 million	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Over 7 million	res	turnoutvoters	turnoutvoters	base	EMPTY_NA
KC003A9VN	EMKC003A9VN.001696	KC003ADPC	5322	5335	Altamira Plaza	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Altamira Plaza	fac	structure	plaza	base	nam
KC003A9VN	EMKC003A9VN.001730	KC003ADPC	5399	5412	seven officers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Seven police officers	per	police	unspecified	base	nom
KC003A9VN	EMKC003A9VN.001858	KC003ADPC	5677	5689	demonstrators	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Demonstrators	per	protester	unspecified	base	nom
KC003A9VN	EMKC003A9VN.001871	KC003ADPC	5649	5654	street	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Street	fac	way	street	base	nom
KC003A9VN	EMKC003A9VN.001905	KC003ADPC	5590	5617	an unidentified group of men	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Men who attacked street protests in Tachira	per	combatant	unspecified	base	nom
KC003A9VN	EMKC003A9VN.001952	KC003ADPC	5730	5742	two teenagers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Two teenagers	per	unspecified	unspecified	base	nom
KC003A9VN	EMKC003A9VN.001986	KC003ADPC	5748	5829	a candidate to the assembly killed during a robbery in the jungle state of Bolivar	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A candidate to the assembly	per	unspecified	unspecified	base	nom
KC003A9VN	EMKC003A9VN.002020	KC003ADPC	5823	5829	Bolivar	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Bolivar	gpe	provincestate	provincestate	base	nam
KC003A9VN	EMKC003A9VN.002245	KC003ADPC	6403	6413	Olga Blanco	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Olga Blanco	per	unspecified	unspecified	base	nam
KC003A9VN	EMKC003A9VN.002279	KC003ADPC	6461	6479	a school in Caracas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A school in Caracas	fac	building	votingfacility	base	nom
KC003A9VN	EMKC003A9VN.002480	KC003ADPC	372	376	hoods	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	hoods worn by anti-Maduro activists	com	unspecified	unspecified	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.002493	KC003ADPC	381	385	masks	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	masks worn by anti-Maduro activists	com	unspecified	unspecified	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.002506	KC003ADPC	395	404	barricades	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	barricades erected by anti-Maduro activists	com	unspecified	unspecified	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.002519	KC003ADPC	4605	4609	bread	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	bread	com	unspecified	unspecified	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.002532	KC003ADPC	6245	6247	oil	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	oil in Venezuela	com	unspecified	unspecified	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.002621	KC003ADPC	409	413	roads	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	road barricaded by anti-Maduro activists	fac	way	street	informative	nom
KC003A9VN	EMKC003A9VN.002634	KC003ADPC	5649	5654	street	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	streets where protests took place	fac	way	street	informative	nom
KC003A9VN	EMKC003A9VN.002668	KC003ADPC	313	338	the crisis-stricken nation	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	informative	nom
KC003A9VN	EMKC003A9VN.002681	KC003ADPC	785	795	Venezuela’s	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	informative	nam
KC003A9VN	EMKC003A9VN.002694	KC003ADPC	1096	1100	Spain	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Spain	gpe	country	country	informative	nam
