kb_id	mention_id	root_uid
NILE20928	EMKC003A9VN.003067	KC003A9VN
NILE20928	EMKC003A9VN.003080	KC003A9VN
NILE20928	EMKC003A9VN.003093	KC003A9VN
NILE20928	EMKC003A9VN.003106	KC003A9VN
NILE20928	EMKC003A9VN.003119	KC003A9VN
NILE20928	EMKC003A9VN.003132	KC003A9VN
NILE20928	EMKC003A9VN.003145	KC003A9VN
NILE20928	EMKC003A9VN.003158	KC003A9VN
NILE20928	EMKC003A9VN.003171	KC003A9VN
NILE20928	EMKC003A9VN.003184	KC003A9VN
NILE20925	EMKC003A9VN.003197	KC003A9VN
NILE20925	EMKC003A9VN.003210	KC003A9VN
NILE20937	EMKC003A9VN.003278	KC003A9VN
NILE20937	EMKC003A9VN.003291	KC003A9VN
NILE20937	EMKC003A9VN.003304	KC003A9VN
NILE20937	EMKC003A9VN.003317	KC003A9VN
NILE20951	EMKC003A9VN.003385	KC003A9VN
NILE20925	EMKC003A9VN.003432	KC003A9VN
NILE20922	EMKC003A9VN.003445	KC003A9VN
NILE20952	EMKC003A9VN.003458	KC003A9VN
NILE20925	EMKC003A9VN.003484	KC003A9VN
NILE20925	EMKC003A9VN.003497	KC003A9VN
NILE20952	EMKC003A9VN.003510	KC003A9VN
NILE20986	EMKC003A9VN.003523	KC003A9VN
NILE20946	EMKC003A9VN.003536	KC003A9VN
NILE20944	EMKC003A9VN.003549	KC003A9VN
NILE20947	EMKC003A9VN.003562	KC003A9VN
NILE20947	EMKC003A9VN.003575	KC003A9VN
NILE20947	EMKC003A9VN.003588	KC003A9VN
NILE20947	EMKC003A9VN.003601	KC003A9VN
NILE20958	EMKC003A9VN.003627	KC003A9VN
NILE20957	EMKC003A9VN.003640	KC003A9VN
NILE20924	EMKC003A9VN.003653	KC003A9VN
NILE20941	EMKC003A9VN.003666	KC003A9VN
NILE20921	EMKC003A9VN.003679	KC003A9VN
NILE20938	EMKC003A9VN.003713	KC003A9VN
NILE20938	EMKC003A9VN.003726	KC003A9VN
NILE20923	EMKC003A9VN.003794	KC003A9VN
NILE20932	EMKC003A9VN.003807	KC003A9VN
NILE20953	EMKC003A9VN.003820	KC003A9VN
NILE20948	EMKC003A9VN.003833	KC003A9VN
NILE20993	EMKC003A9VN.003846	KC003A9VN
NILE20936	EMKC003A9VN.003859	KC003A9VN
NILE20983	EMKC003A9VN.003893	KC003A9VN
NILE20931	EMKC003A9VN.003906	KC003A9VN
NILE20938	EMKC003A9VN.003919	KC003A9VN
NILE20969	EMKC003A9VN.003932	KC003A9VN
NILE20954	EMKC003A9VN.003945	KC003A9VN
NILE20974	EMKC003A9VN.003984	KC003A9VN
NILR20928	RMKC003A9VN.000105	KC003A9VN
NILR20933	RMKC003A9VN.000152	KC003A9VN
NILR20929	RMKC003A9VN.000348	KC003A9VN
NILR20917	RMKC003A9VN.000429	KC003A9VN
NILR20918	RMKC003A9VN.000586	KC003A9VN
NILR20934	RMKC003A9VN.000701	KC003A9VN
NILR20930	RMKC003A9VN.000816	KC003A9VN
NILR20932	RMKC003A9VN.000863	KC003A9VN
NILR20919	RMKC003A9VN.000910	KC003A9VN
NILR20920	RMKC003A9VN.000957	KC003A9VN
NILR20921	RMKC003A9VN.001158	KC003A9VN
NILR20922	RMKC003A9VN.001218	KC003A9VN
NILR20923	RMKC003A9VN.001265	KC003A9VN
NILR20935	RMKC003A9VN.001312	KC003A9VN
NILR20924	RMKC003A9VN.001359	KC003A9VN
NILR20931	RMKC003A9VN.001440	KC003A9VN
NILR20915	RMKC003A9VN.001508	KC003A9VN
NILR20925	RMKC003A9VN.001628	KC003A9VN
NILR20926	RMKC003A9VN.001743	KC003A9VN
NILR20927	RMKC003A9VN.001790	KC003A9VN
NILR20916	RMKC003A9VN.002130	KC003A9VN
NILR20936	RMKC003A9VN.002177	KC003A9VN
NILR20937	RMKC003A9VN.002258	KC003A9VN
NILR20938	RMKC003A9VN.002318	KC003A9VN
NILR20939	RMKC003A9VN.002365	KC003A9VN
NILV20918	VMKC003A9VN.000003	KC003A9VN
NILV20921	VMKC003A9VN.000037	KC003A9VN
NILV20935	VMKC003A9VN.000071	KC003A9VN
NILV20935	VMKC003A9VN.000327	KC003A9VN
NILV20918	VMKC003A9VN.000395	KC003A9VN
NILV20918	VMKC003A9VN.000476	KC003A9VN
NILV20932	VMKC003A9VN.000497	KC003A9VN
NILV20933	VMKC003A9VN.000518	KC003A9VN
NILV20919	VMKC003A9VN.000552	KC003A9VN
NILV20935	VMKC003A9VN.000633	KC003A9VN
NILV20927	VMKC003A9VN.000667	KC003A9VN
NILV20916	VMKC003A9VN.000748	KC003A9VN
NILV20935	VMKC003A9VN.000795	KC003A9VN
NILV20929	VMKC003A9VN.001004	KC003A9VN
NILV20920	VMKC003A9VN.001064	KC003A9VN
NILV20920	VMKC003A9VN.001111	KC003A9VN
NILV20925	VMKC003A9VN.001406	KC003A9VN
NILV20926	VMKC003A9VN.001487	KC003A9VN
NILV20934	VMKC003A9VN.001555	KC003A9VN
NILV20924	VMKC003A9VN.001675	KC003A9VN
NILV20924	VMKC003A9VN.001709	KC003A9VN
NILV20922	VMKC003A9VN.001837	KC003A9VN
NILV20923	VMKC003A9VN.001884	KC003A9VN
NILV20931	VMKC003A9VN.001931	KC003A9VN
NILV20915	VMKC003A9VN.001965	KC003A9VN
NILV20930	VMKC003A9VN.001999	KC003A9VN
NILV20915	VMKC003A9VN.002033	KC003A9VN
NILV20915	VMKC003A9VN.002067	KC003A9VN
NILV20915	VMKC003A9VN.002088	KC003A9VN
NILV20915	VMKC003A9VN.002109	KC003A9VN
NILV20917	VMKC003A9VN.002224	KC003A9VN
NILV20928	VMKC003A9VN.002412	KC003A9VN
