root_uid	relationmention_id	slot_type	argmention_id
IC001ZTKF	RMIC001ZTKF.001576	rel024arg01actororevent	VMIC001ZTKF.001461
IC001ZTKF	RMIC001ZTKF.001623	rel018arg02nationality	EMIC001ZTKF.001644
IC001ZTKF	RMIC001ZTKF.001623	rel018arg01organization	EMIC001ZTKF.000954
IC001ZTKF	RMIC001ZTKF.001670	rel018arg02nationality	EMIC001ZTKF.001691
IC001ZTKF	RMIC001ZTKF.001670	rel018arg01organization	EMIC001ZTKF.001001
IC001ZTKF	RMIC001ZTKF.001717	rel061arg02event	VMIC001ZTKF.001764
IC001ZTKF	RMIC001ZTKF.001717	rel061arg01entityresponsible	EMIC001ZTKF.001751
IC001ZTKF	RMIC001ZTKF.001840	rel062arg02hoaxfraud	VMIC001ZTKF.001785
IC001ZTKF	RMIC001ZTKF.001840	rel062arg01holder	EMIC001ZTKF.001874
IC001ZTKF	RMIC001ZTKF.001887	rel022arg02sponsor	EMIC001ZTKF.001908
IC001ZTKF	RMIC001ZTKF.001887	rel022arg01actororevent	VMIC001ZTKF.001785
IC001ZTKF	RMIC001ZTKF.001955	rel061arg02event	VMIC001ZTKF.001934
IC001ZTKF	RMIC001ZTKF.001955	rel061arg01entityresponsible	EMIC001ZTKF.001989
IC001ZTKF	RMIC001ZTKF.002109	rel028arg02brand	EMIC001ZTKF.002130
IC001ZTKF	RMIC001ZTKF.002109	rel028arg01entityorfiller	EMIC001ZTKF.002083
IC001ZTKF	RMIC001ZTKF.002297	rel016arg02nationality	EMIC001ZTKF.002318
IC001ZTKF	RMIC001ZTKF.002297	rel016arg01citizen	EMIC001ZTKF.000332
IC001V8NY	RMIC001V8NY.000084	rel041arg02country	EMIC001V8NY.000105
IC001V8NY	RMIC001V8NY.000084	rel041arg01leader	EMIC001V8NY.006206
IC001V8NY	RMIC001V8NY.000131	rel059arg02event	VMIC001V8NY.000024
IC001V8NY	RMIC001V8NY.000131	rel059arg01entityresponsible	EMIC001V8NY.000165
IC001V8NY	RMIC001V8NY.000178	rel044arg02parent	EMIC001V8NY.000199
IC001V8NY	RMIC001V8NY.000178	rel044arg01subsidiary	EMIC001V8NY.000165
IC001V8NY	RMIC001V8NY.000225	rel059arg02event	VMIC001V8NY.000024
IC001V8NY	RMIC001V8NY.000225	rel059arg01entityresponsible	EMIC001V8NY.000259
IC001V8NY	RMIC001V8NY.000272	rel021arg01actororevent	VMIC001V8NY.000024
IC001V8NY	RMIC001V8NY.000272	rel021arg02sponsor	EMIC001V8NY.006206
IC001V8NY	RMIC001V8NY.000319	rel021arg01actororevent	VMIC001V8NY.000024
IC001V8NY	RMIC001V8NY.000319	rel021arg02sponsor	EMIC001V8NY.000165
IC001V8NY	RMIC001V8NY.000366	rel021arg01actororevent	VMIC001V8NY.000024
IC001V8NY	RMIC001V8NY.000366	rel021arg02sponsor	EMIC001V8NY.000259
IC001V8NY	RMIC001V8NY.000515	rel040arg02governmentbodyorgpe	EMIC001V8NY.000536
IC001V8NY	RMIC001V8NY.000515	rel040arg01leader	EMIC001V8NY.000549
IC001V8NY	RMIC001V8NY.000562	rel030arg02entityorfiller	EMIC001V8NY.000583
IC001V8NY	RMIC001V8NY.000562	rel030arg01measurement	EMIC001V8NY.000596
IC001V8NY	RMIC001V8NY.000609	rel051arg02place	EMIC001V8NY.000630
IC001V8NY	RMIC001V8NY.000609	rel051arg01entityorfiller	EMIC001V8NY.000643
IC001V8NY	RMIC001V8NY.000656	rel051arg02place	EMIC001V8NY.000677
IC001V8NY	RMIC001V8NY.000656	rel051arg01entityorfiller	EMIC001V8NY.000690
IC001V8NY	RMIC001V8NY.000703	rel051arg02place	EMIC001V8NY.000677
IC001V8NY	RMIC001V8NY.000703	rel051arg01entityorfiller	EMIC001V8NY.000737
IC001V8NY	RMIC001V8NY.000750	rel040arg02governmentbodyorgpe	EMIC001V8NY.000771
IC001V8NY	RMIC001V8NY.000750	rel040arg01leader	EMIC001V8NY.000737
IC001V8NY	RMIC001V8NY.000857	rel051arg02place	EMIC001V8NY.000878
IC001V8NY	RMIC001V8NY.000857	rel051arg01entityorfiller	EMIC001V8NY.000844
IC001V8NY	RMIC001V8NY.000904	rel051arg02place	EMIC001V8NY.000878
IC001V8NY	RMIC001V8NY.000904	rel051arg01entityorfiller	EMIC001V8NY.000938
IC001V8NY	RMIC001V8NY.000951	rel044arg02parent	EMIC001V8NY.000972
IC001V8NY	RMIC001V8NY.000951	rel044arg01subsidiary	EMIC001V8NY.000985
IC001V8NY	RMIC001V8NY.000998	rel051arg02place	EMIC001V8NY.001019
IC001V8NY	RMIC001V8NY.000998	rel051arg01entityorfiller	EMIC001V8NY.001032
IC001V8NY	RMIC001V8NY.001139	rel035arg02placeofemployment	EMIC001V8NY.001160
IC001V8NY	RMIC001V8NY.001139	rel035arg01employee	EMIC001V8NY.001066
IC001V8NY	RMIC001V8NY.001233	rel030arg02entityorfiller	EMIC001V8NY.001207
IC001V8NY	RMIC001V8NY.001233	rel030arg01measurement	EMIC001V8NY.001267
IC001V8NY	RMIC001V8NY.001348	rel035arg02placeofemployment	EMIC001V8NY.001369
IC001V8NY	RMIC001V8NY.001348	rel035arg01employee	EMIC001V8NY.001335
IC001V8NY	RMIC001V8NY.001395	rel040arg02governmentbodyorgpe	EMIC001V8NY.001416
IC001V8NY	RMIC001V8NY.001395	rel040arg01leader	EMIC001V8NY.001429
IC001V8NY	RMIC001V8NY.001442	rel040arg02governmentbodyorgpe	EMIC001V8NY.001463
IC001V8NY	RMIC001V8NY.001442	rel040arg01leader	EMIC001V8NY.001476
IC001V8NY	RMIC001V8NY.001489	rel030arg02entityorfiller	EMIC001V8NY.001510
IC001V8NY	RMIC001V8NY.001489	rel030arg01measurement	EMIC001V8NY.001523
IC001V8NY	RMIC001V8NY.001928	rel051arg02place	EMIC001V8NY.001915
IC001V8NY	RMIC001V8NY.001928	rel051arg01entityorfiller	EMIC001V8NY.001902
IC001V8NY	RMIC001V8NY.001975	rel051arg02place	EMIC001V8NY.001996
IC001V8NY	RMIC001V8NY.001975	rel051arg01entityorfiller	EMIC001V8NY.002009
IC001V8NY	RMIC001V8NY.002022	rel051arg02place	EMIC001V8NY.002043
IC001V8NY	RMIC001V8NY.002022	rel051arg01entityorfiller	EMIC001V8NY.002009
IC001V8NY	RMIC001V8NY.002069	rel051arg02place	EMIC001V8NY.002090
IC001V8NY	RMIC001V8NY.002069	rel051arg01entityorfiller	EMIC001V8NY.002009
IC001V8NY	RMIC001V8NY.002116	rel016arg02nationality	EMIC001V8NY.002137
IC001V8NY	RMIC001V8NY.002116	rel016arg01citizen	EMIC001V8NY.002150
IC001V8NY	RMIC001V8NY.002163	rel051arg02place	EMIC001V8NY.002184
IC001V8NY	RMIC001V8NY.002163	rel051arg01entityorfiller	EMIC001V8NY.002197
IC001V8NY	RMIC001V8NY.002338	rel051arg02place	EMIC001V8NY.002359
IC001V8NY	RMIC001V8NY.002338	rel051arg01entityorfiller	EMIC001V8NY.002325
IC001V8NY	RMIC001V8NY.002385	rel051arg02place	EMIC001V8NY.002406
IC001V8NY	RMIC001V8NY.002385	rel051arg01entityorfiller	EMIC001V8NY.002359
IC001V8NY	RMIC001V8NY.002432	rel051arg02place	EMIC001V8NY.002453
IC001V8NY	RMIC001V8NY.002432	rel051arg01entityorfiller	EMIC001V8NY.002406
IC001V8NY	RMIC001V8NY.002479	rel051arg02place	EMIC001V8NY.002500
IC001V8NY	RMIC001V8NY.002479	rel051arg01entityorfiller	EMIC001V8NY.002325
IC001V8NY	RMIC001V8NY.002594	rel044arg02parent	EMIC001V8NY.002615
IC001V8NY	RMIC001V8NY.002594	rel044arg01subsidiary	EMIC001V8NY.002628
IC001V8NY	RMIC001V8NY.002662	rel022arg02sponsor	EMIC001V8NY.002683
IC001V8NY	RMIC001V8NY.002662	rel022arg01actororevent	VMIC001V8NY.002641
IC001V8NY	RMIC001V8NY.002709	rel022arg02sponsor	EMIC001V8NY.002730
IC001V8NY	RMIC001V8NY.002709	rel022arg01actororevent	VMIC001V8NY.002641
IC001V8NY	RMIC001V8NY.002756	rel059arg02event	VMIC001V8NY.002641
IC001V8NY	RMIC001V8NY.002756	rel059arg01entityresponsible	EMIC001V8NY.002683
IC001V8NY	RMIC001V8NY.002803	rel059arg02event	VMIC001V8NY.002641
IC001V8NY	RMIC001V8NY.002803	rel059arg01entityresponsible	EMIC001V8NY.002730
IC001V8NY	RMIC001V8NY.002884	rel022arg02sponsor	EMIC001V8NY.002905
IC001V8NY	RMIC001V8NY.002884	rel022arg01actororevent	VMIC001V8NY.002850
IC001V8NY	RMIC001V8NY.002931	rel022arg02sponsor	EMIC001V8NY.002952
IC001V8NY	RMIC001V8NY.002931	rel022arg01actororevent	VMIC001V8NY.002850
IC001V8NY	RMIC001V8NY.003025	rel059arg02event	VMIC001V8NY.002850
IC001V8NY	RMIC001V8NY.003025	rel059arg01entityresponsible	EMIC001V8NY.003059
IC001V8NY	RMIC001V8NY.003127	rel051arg02place	EMIC001V8NY.003148
IC001V8NY	RMIC001V8NY.003127	rel051arg01entityorfiller	EMIC001V8NY.003114
IC001V8NY	RMIC001V8NY.003174	rel024arg02sponsor	EMIC001V8NY.003195
IC001V8NY	RMIC001V8NY.003174	rel024arg01actororevent	VMIC001V8NY.003093
IC001V8NY	RMIC001V8NY.003255	rel035arg02placeofemployment	EMIC001V8NY.003276
IC001V8NY	RMIC001V8NY.003255	rel035arg01employee	EMIC001V8NY.003289
IC001V8NY	RMIC001V8NY.003370	rel044arg02parent	EMIC001V8NY.003391
IC001V8NY	RMIC001V8NY.003370	rel044arg01subsidiary	EMIC001V8NY.003404
IC001V8NY	RMIC001V8NY.003451	rel024arg02sponsor	EMIC001V8NY.003472
IC001V8NY	RMIC001V8NY.003451	rel024arg01actororevent	VMIC001V8NY.003417
IC001V8NY	RMIC001V8NY.003613	rel024arg02sponsor	EMIC001V8NY.003728
IC001V8NY	RMIC001V8NY.003613	rel024arg01actororevent	VMIC001V8NY.003417
IC001V8NY	RMIC001V8NY.003694	rel016arg02nationality	EMIC001V8NY.003715
IC001V8NY	RMIC001V8NY.003694	rel016arg01citizen	EMIC001V8NY.003728
IC001V8NY	RMIC001V8NY.003741	rel059arg02event	VMIC001V8NY.003417
IC001V8NY	RMIC001V8NY.003741	rel059arg01entityresponsible	EMIC001V8NY.003775
IC001V8NY	RMIC001V8NY.003788	rel059arg02event	VMIC001V8NY.003417
IC001V8NY	RMIC001V8NY.003788	rel059arg01entityresponsible	EMIC001V8NY.003728
IC001V8NY	RMIC001V8NY.003916	rel040arg02governmentbodyorgpe	EMIC001V8NY.003937
IC001V8NY	RMIC001V8NY.003916	rel040arg01leader	EMIC001V8NY.003950
IC001V8NY	RMIC001V8NY.003963	rel051arg02place	EMIC001V8NY.003984
IC001V8NY	RMIC001V8NY.003963	rel051arg01entityorfiller	EMIC001V8NY.003950
IC001V8NY	RMIC001V8NY.004070	rel014arg02entityorfiller	EMIC001V8NY.004091
IC001V8NY	RMIC001V8NY.004070	rel014arg01person	EMIC001V8NY.004104
IC001V8NY	RMIC001V8NY.004138	rel022arg02sponsor	EMIC001V8NY.004159
IC001V8NY	RMIC001V8NY.004138	rel022arg01actororevent	VMIC001V8NY.004117
IC001V8NY	RMIC001V8NY.004185	rel059arg02event	VMIC001V8NY.004117
IC001V8NY	RMIC001V8NY.004185	rel059arg01entityresponsible	EMIC001V8NY.004159
IC001V8NY	RMIC001V8NY.004266	rel061arg02event	VMIC001V8NY.004287
IC001V8NY	RMIC001V8NY.004266	rel061arg01entityresponsible	EMIC001V8NY.004253
IC001V8NY	RMIC001V8NY.004334	rel021arg02sponsor	EMIC001V8NY.004355
IC001V8NY	RMIC001V8NY.004334	rel021arg01actororevent	VMIC001V8NY.004287
IC001V8NY	RMIC001V8NY.004483	rel061arg02event	VMIC001V8NY.004449
IC001V8NY	RMIC001V8NY.004483	rel061arg01entityresponsible	EMIC001V8NY.004402
IC001V8NY	RMIC001V8NY.006172	rel059arg02event	VMIC001V8NY.000024
IC001V8NY	RMIC001V8NY.006172	rel059arg01entityresponsible	EMIC001V8NY.006206
IC001V9CI	RMIC001V9CI.000050	rel014arg02entityorfiller	EMIC001V9CI.000071
IC001V9CI	RMIC001V9CI.000050	rel014arg01person	EMIC001V9CI.000024
IC001V9CI	RMIC001V9CI.000293	rel035arg02placeofemployment	EMIC001V9CI.000314
IC001V9CI	RMIC001V9CI.000293	rel035arg01employee	EMIC001V9CI.000327
IC001V9CI	RMIC001V9CI.000374	rel014arg02entityorfiller	EMIC001V9CI.000395
IC001V9CI	RMIC001V9CI.000374	rel014arg01person	EMIC001V9CI.000361
IC001V9CI	RMIC001V9CI.000549	rel014arg02entityorfiller	EMIC001V9CI.000570
IC001V9CI	RMIC001V9CI.000549	rel014arg01person	EMIC001V9CI.000583
IC001V9CI	RMIC001V9CI.000596	rel014arg02entityorfiller	EMIC001V9CI.000617
IC001V9CI	RMIC001V9CI.000596	rel014arg01person	EMIC001V9CI.000630
IC001V9CI	RMIC001V9CI.000771	rel014arg02entityorfiller	EMIC001V9CI.000792
IC001V9CI	RMIC001V9CI.000771	rel014arg01person	EMIC001V9CI.000805
IC001VFA7	RMIC001VFA7.000003	rel035arg02placeofemployment	EMIC001VFA7.000024
IC001VFA7	RMIC001VFA7.000003	rel035arg01employee	EMIC001VFA7.000037
IC001VFA7	RMIC001VFA7.000084	rel022arg01actororevent	VMIC001VFA7.000050
IC001VFA7	RMIC001VFA7.000084	rel022arg02sponsor	EMIC001VFA7.000118
IC001VFA7	RMIC001VFA7.000131	rel014arg02entityorfiller	EMIC001VFA7.000152
IC001VFA7	RMIC001VFA7.000131	rel014arg01person	EMIC001VFA7.000165
IC001VFA7	RMIC001VFA7.000178	rel051arg02place	EMIC001VFA7.000199
IC001VFA7	RMIC001VFA7.000178	rel051arg01entityorfiller	EMIC001VFA7.000212
IC001VFA7	RMIC001VFA7.000225	rel044arg02parent	EMIC001VFA7.000246
IC001VFA7	RMIC001VFA7.000225	rel044arg01subsidiary	EMIC001VFA7.000259
IC001VFA7	RMIC001VFA7.000272	rel044arg02parent	EMIC001VFA7.000293
IC001VFA7	RMIC001VFA7.000272	rel044arg01subsidiary	EMIC001VFA7.000306
IC001VFA7	RMIC001VFA7.000447	rel044arg02parent	EMIC001VFA7.000468
IC001VFA7	RMIC001VFA7.000447	rel044arg01subsidiary	EMIC001VFA7.000481
IC001VFA7	RMIC001VFA7.000541	rel022arg01actororevent	VMIC001VFA7.000494
IC001VFA7	RMIC001VFA7.000541	rel022arg02sponsor	EMIC001VFA7.000575
IC001VFA7	RMIC001VFA7.000588	rel044arg02parent	EMIC001VFA7.000609
IC001VFA7	RMIC001VFA7.000588	rel044arg01subsidiary	EMIC001VFA7.000622
IC001VFA7	RMIC001VFA7.000635	rel014arg02entityorfiller	EMIC001VFA7.000656
IC001VFA7	RMIC001VFA7.000635	rel014arg01person	EMIC001VFA7.000669
IC001VFA7	RMIC001VFA7.000682	rel038arg02organization	EMIC001VFA7.000703
IC001VFA7	RMIC001VFA7.000682	rel038arg01founder	EMIC001VFA7.000669
IC001VFA7	RMIC001VFA7.000797	rel021arg02sponsor	EMIC001VFA7.000818
IC001VFA7	RMIC001VFA7.000797	rel021arg01actororevent	VMIC001VFA7.000729
IC001VFA7	RMIC001VFA7.000912	rel021arg02sponsor	EMIC001VFA7.000818
IC001VFA7	RMIC001VFA7.000912	rel021arg01actororevent	VMIC001VFA7.000844
IC001VFA7	RMIC001VFA7.001027	rel021arg02sponsor	EMIC001VFA7.000818
IC001VFA7	RMIC001VFA7.001027	rel021arg01actororevent	VMIC001VFA7.000959
IC001VFA7	RMIC001VFA7.001074	rel044arg02parent	EMIC001VFA7.001095
IC001VFA7	RMIC001VFA7.001074	rel044arg01subsidiary	EMIC001VFA7.001108
IC001VFA7	RMIC001VFA7.001155	rel051arg02place	EMIC001VFA7.001176
IC001VFA7	RMIC001VFA7.001155	rel051arg01entityorfiller	EMIC001VFA7.001189
IC001VFA7	RMIC001VFA7.001236	rel024arg02sponsor	EMIC001VFA7.001108
IC001VFA7	RMIC001VFA7.001236	rel024arg01actororevent	VMIC001VFA7.001202
IC001VFA7	RMIC001VFA7.001317	rel051arg02place	EMIC001VFA7.001338
IC001VFA7	RMIC001VFA7.001317	rel051arg01entityorfiller	EMIC001VFA7.001351
IC001VFA7	RMIC001VFA7.001364	rel035arg02placeofemployment	EMIC001VFA7.001385
IC001VFA7	RMIC001VFA7.001364	rel035arg01employee	EMIC001VFA7.001398
IC001VFA7	RMIC001VFA7.001458	rel024arg02sponsor	EMIC001VFA7.001479
IC001VFA7	RMIC001VFA7.001458	rel024arg01actororevent	VMIC001VFA7.001411
IC001VFA7	RMIC001VFA7.001594	rel022arg02sponsor	EMIC001VFA7.001615
IC001VFA7	RMIC001VFA7.001594	rel022arg01actororevent	VMIC001VFA7.001573
IC001VFA7	RMIC001VFA7.001709	rel049arg02person	EMIC001VFA7.001730
IC001VFA7	RMIC001VFA7.001709	rel049arg01person	EMIC001VFA7.001696
IC001VFA7	RMIC001VFA7.001756	rel014arg02entityorfiller	EMIC001VFA7.001777
IC001VFA7	RMIC001VFA7.001756	rel014arg01person	EMIC001VFA7.001730
IC001VFA7	RMIC001VFA7.001871	rel035arg02placeofemployment	EMIC001VFA7.001892
IC001VFA7	RMIC001VFA7.001871	rel035arg01employee	EMIC001VFA7.001824
IC001VFA7	RMIC001VFA7.001918	rel022arg02sponsor	EMIC001VFA7.001939
IC001VFA7	RMIC001VFA7.001918	rel022arg01actororevent	VMIC001VFA7.001803
IC001VFA7	RMIC001VFA7.001999	rel035arg02placeofemployment	EMIC001VFA7.002020
IC001VFA7	RMIC001VFA7.001999	rel035arg01employee	EMIC001VFA7.002033
IC001VFA7	RMIC001VFA7.002093	rel035arg02placeofemployment	EMIC001VFA7.002114
IC001VFA7	RMIC001VFA7.002093	rel035arg01employee	EMIC001VFA7.002067
IC001VFA7	RMIC001VFA7.002140	rel035arg02placeofemployment	EMIC001VFA7.002161
IC001VFA7	RMIC001VFA7.002140	rel035arg01employee	EMIC001VFA7.002114
IC001VFA7	RMIC001VFA7.002208	rel022arg02sponsor	EMIC001VFA7.001939
IC001VFA7	RMIC001VFA7.002208	rel022arg01actororevent	VMIC001VFA7.001837
IC001VFA7	RMIC001VFA7.002302	rel022arg02sponsor	EMIC001VFA7.002323
IC001VFA7	RMIC001VFA7.002302	rel022arg01actororevent	VMIC001VFA7.002187
IC001VFA7	RMIC001VFA7.002349	rel014arg02entityorfiller	EMIC001VFA7.002370
IC001VFA7	RMIC001VFA7.002349	rel014arg01person	EMIC001VFA7.002323
IC001VFA7	RMIC001VFA7.002493	rel022arg02sponsor	EMIC001VFA7.002514
IC001VFA7	RMIC001VFA7.002493	rel022arg01actororevent	VMIC001VFA7.002438
IC001VFA7	RMIC001VFA7.002553	rel044arg02parent	EMIC001VFA7.002574
IC001VFA7	RMIC001VFA7.002553	rel044arg01subsidiary	EMIC001VFA7.002587
