root_uid	eventmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	attribute	start_date_type	start_date	end_date_type	end_date
IC001VGO2	VMIC001VGO2.000711	IC001VGWW	1153	1161	launching	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones are launched from nearby streets	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.000758	IC001VGWW	1219	1222	flew	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones flies over the presidential stage	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.000818	IC001VGWW	1361	1372	lose control	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Authorities cause loss of control of a drone	movement	transportartifact	lossofcontrol	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.000865	IC001VGWW	1378	1385	detonate	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drone explodes away from target	disaster	fireexplosion	fireexplosion	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.000899	IC001VGWW	1418	1425	targeted	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Attackers target area	inspection	targetaimat	targetaimat	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.000946	IC001VGWW	1459	1470	lost control	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Second drone loses control	movement	transportartifact	lossofcontrol	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.000980	IC001VGWW	1476	1479	fell	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Second drone falls into an apartment building	movement	transportartifact	fall	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.001027	IC001VGWW	1518	1525	exploded	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Second drone explodes on first floor of apartment building	disaster	fireexplosion	fireexplosion	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.001450	IC001VGWW	1881	1890	scattering	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Dozens of soldiers scatter	movement	transportperson	evacuationrescue	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.001484	IC001VGWW	1934	1937	hurt	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Seven members of the National Guard injured	life	injure	injurycausedbyviolentevents	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.001518	IC001VGWW	1950	1955	attack	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drone attack which injured seven members of the National Guard	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.001552	IC001VGWW	2214	2220	arrests	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Arrest of six people	justice	arrestjaildetain	arrestjaildetain	none	startbefore	2018-08-05	endbefore	2018-08-05
IC001VGO2	VMIC001VGO2.001573	IC001VGWW	2360	2365	attack	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drone attack which was sponsored by Venezuelan far right, Colombian far right, and Juan Manuel Santos	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.001607	IC001VGWW	2505	2510	attack	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drone attack which was financed and planned by people in the United States	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001VGO2	VMIC001VGO2.003324	IC001VGWW	2055	2062	incident	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drone attack	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000003	IC001V7EJ	38	46	покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000037	IC001V7EJ	99	114	попытки убийства	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 2	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000084	IC001V7EJ	243	251	покушении	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 3	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000118	IC001V7EJ	1329	1338	доставлены	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A few drones armed with explosives were brought to Maduro	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000152	IC001V7EJ	1435	1443	покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 4	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000199	IC001V7EJ	1646	1654	нападения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An attack on Maduro	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000220	IC001V7EJ	1576	1593	остался невредимым	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro was not injured	life	injure	injurycausedbyviolentevents	not	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000254	IC001V7EJ	1616	1631	получили ранения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Seven people got injured	life	injure	injurycausedbyviolentevents	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000382	IC001V7EJ	1760	1775	взрывы произошли	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones caused the explosion	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000416	IC001V7EJ	1811	1818	снабдили	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones were carrying explosive material	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000463	IC001V7EJ	1901	1909	нападения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An attack on Maduro 2	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000484	IC001V7EJ	1960	1968	покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 5	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000518	IC001V7EJ	1979	1991	были схвачены	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Those responsible for the assassination were arrested	justice	arrestjaildetain	arrestjaildetain	none	startafter	2018-08-04	endafter	2018-08-04
IC001V6F1	VMIC001V6F1.000552	IC001V7EJ	2113	2121	покушении	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 6	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000586	IC001V7EJ	2299	2313	этим нападением	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An attack on Maduro 3	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000607	IC001V7EJ	2865	2880	попытку убийства	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 7	conflict	attack	bombing	hedged	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000641	IC001V7EJ	3050	3054	Атака	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An attack on Maduro 4	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000701	IC001V7EJ	3382	3406	поспешно покидающих строй	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Dozens of soldiers running away	movement	transportperson	disperseseparate	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000795	IC001V7EJ	3664	3668	бегут	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Soldiers running across the street	movement	transportperson	disperseseparate	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000855	IC001V7EJ	3574	3583	два взрыва	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Two explosions were heard  near Avenida Bolívar	disaster	fireexplosion	fireexplosion	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.000983	IC001V7EJ	4091	4099	покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 8	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.001017	IC001V7EJ	4104	4112	Покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 9	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.001051	IC001V7EJ	4481	4490	покушением	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 10	conflict	attack	bombing	hedged	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.001085	IC001V7EJ	4524	4528	взрыв	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A gas tank located in the nearby building had exploded	disaster	fireexplosion	fireexplosion	none	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.001132	IC001V7EJ	4743	4758	попытки убийства	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 11	conflict	attack	bombing	hedged	starton	2018-08-04	endon	2018-08-04
IC001V6F1	VMIC001V6F1.001998	IC001V7EJ	812	820	покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 12	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000003	IC001V7EX	183	191	покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Assassination attack on Nicolas Maduro	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000084	IC001V7EX	533	542	направлены	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones laden with explosives were aimed at podium where Maduro was standing	inspection	targetaimat	targetaimat	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000144	IC001V7EX	533	542	направлены	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones loaded with explosives moving towards Maduro's location	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000238	IC001V7EX	615	622	получили	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	7 National Guards were injured	life	injure	injurycausedbyviolentevents	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000285	IC001V7EX	656	664	пострадал	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	President was not injured	life	injure	injurycausedbyviolentevents	not	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000319	IC001V7EX	701	709	задержана	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A group of suspects in assassination attempt was arrested	justice	arrestjaildetain	arrestjaildetain	none	starton	2018-08-04	endunk	EMPTY_NA
IC001V6OI	VMIC001V6OI.000682	IC001V7EX	1021	1029	покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Assassination attempt on President of Venezuela	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000716	IC001V7EX	1139	1146	получили	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	7 people got injured	life	injure	injurycausedbyviolentevents	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000844	IC001V5TI	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Security guards carrying  protecting shields	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V6OI	VMIC001V6OI.000891	IC001V6OU	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Guards carrying shields to protect Maduro	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000003	IC001V7D3	94	110	дерзкое покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000037	IC001V7D3	277	285	нападению	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An attack on Maduro	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000131	IC001V7D3	311	312	со	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones were armed with explosives	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000178	IC001V7D3	354	363	пострадали	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Seven employees of the National Guard had been injured	life	injure	injurycausedbyviolentevents	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000259	IC001V7D3	460	468	невредимы	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	President Maduro and members of the Venezuelan  government were not injured	life	injure	injurycausedbyviolentevents	not	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000421	IC001V7D3	120	130	выступления	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	President Maduro delivered a speech in Caracas	contact	publicstatementinperson	broadcast	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000481	IC001V7D3	976	984	Покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 2	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000515	IC001V7D3	1107	1115	озвучивал	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro delivered a speech	contact	publicstatementinperson	broadcast	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000549	IC001V7D3	1395	1405	разбегаются	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Parade participants ran away	movement	transportperson	selfmotion	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000583	IC001V7D3	3291	3301	обезвредила	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Security guards neutralized drones	artifactexistence	damagedestroy	damage	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000677	IC001V7D3	3307	3316	снабженных	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones were carrying explosives	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000737	IC001V7D3	3476	3485	арестованы	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A few participants of the assassination attempt were arrested	justice	arrestjaildetain	arrestjaildetain	none	startafter	2018-08-04	endafter	2018-08-04
IC001V76J	VMIC001V76J.000771	IC001V7D3	3462	3470	покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 3	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.000878	IC001V7D3	3656	3663	вместе с	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Juan Manuel Santos communicated with  Venezuelan far right groups	contact	collaborate	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001V76J	VMIC001V76J.001079	IC001V7D3	4347	4355	покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro assassination attempt 4	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001100	IC001V7D3	4759	4767	покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro assassination attempt 5	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001121	IC001V7D3	5467	5482	попытке убийства	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro assassination attempt 6	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001155	IC001V7D3	3643	3652	нападением	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An attack on Maduro 2	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001176	IC001V7D3	4138	4146	покушению	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro assassination attempt 7	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001210	IC001V7D3	5631	5639	покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro assassination attempt 8	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001231	IC001V7D3	5698	5702	этого	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro assassination attempt 9	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001312	IC001V7D3	5736	5737	со	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones were carrying C4 explosives	movement	transportartifact	bringcarryunload	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001359	IC001V7D3	5669	5677	сообщении	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A group called Flannel Soldiers wrote on Twitter	contact	mediastatement	broadcast	none	startafter	2018-08-04	endafter	2018-08-04
IC001V76J	VMIC001V76J.001393	IC001V7D3	5798	5802	сбиты	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Two drones with C4 explosives were shot down by snipers	conflict	attack	firearmattack	none	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001487	IC001V7D3	6528	6545	никакого покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	There was no assassination attempt on Maduro	conflict	attack	bombing	not	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001508	IC001V7D3	6642	6646	взрыв	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A gas tank exploded in the nearby building	disaster	fireexplosion	fireexplosion	hedged	starton	2018-08-04	endon	2018-08-04
IC001V76J	VMIC001V76J.001555	IC001V7D3	5798	5802	сбиты	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Snipers damaged two drones with C4 explosives	artifactexistence	damagedestroy	damage	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000003	IC001VBG7	51	59	покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Assassination of Maduro	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000084	IC001VBG7	176	180	атаку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones attack at the parade in Caracas by anti-government group	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000191	IC001VBG7	289	300	не пострадал	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro did not get injured	life	injure	injurycausedbyviolentevents	not	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000272	IC001VBG7	443	451	рассказал	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Salvatore Lucchese gave an interview to Reuters	contact	collaborate	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001V7VC	VMIC001V7VC.000366	IC001VBG7	511	517	запуску	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Launch of the drones laden with explosives in Caracas	movement	transportartifact	bringcarryunload	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001V7VC	VMIC001V7VC.000507	IC001VBG7	974	978	атака	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Drones attack at the meeting	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000554	IC001VBG7	1034	1037	атак	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Series of armed attacks on Maduro	conflict	attack	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001V7VC	VMIC001V7VC.000635	IC001VBG7	1686	1702	попытка покушения	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Assassination attempt on Nicolas Maduro at the military parade in Caracas	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000742	IC001VBG7	1800	1808	взорвался	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	One drone exploded at the parade's location	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000883	IC001VBG7	1933	1937	сбить	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Security services of Venezuela knocked down the drones with electronic warfare	artifactexistence	damagedestroy	destroy	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000943	IC001VBG7	2028	2039	не пострадал	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro was not injured	life	injure	injurycausedbyviolentevents	not	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.000977	IC001VBG7	2015	2020	взрыва	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Explosion of the drone	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.001024	IC001VBG7	2050	2057	получили	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Several Bolivarian Guard Cadets got injured	life	injure	injurycausedbyviolentevents	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.001353	IC001VBG7	2371	2379	покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Assassination attempt on Maduro	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V7VC	VMIC001V7VC.001549	IC001V7VI	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Assassination attack on Nicolas Maduro	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001V8J7	VMIC001V8J7.000003	IC001VBH2	250	258	Покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro	conflict	attack	bombing	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000050	IC001VBH2	302	312	выступления	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro was giving a speech at a military event	contact	publicstatementinperson	broadcast	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000097	IC001VBH2	486	490	взрыв	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	There was an explosion near a grandstand where Maduro was giving a speech	conflict	attack	bombing	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000170	IC001VBH2	493	508	Ранения получили	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	A few soldiers were injured	life	injure	injurycausedbyviolentevents	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000204	IC001VBH2	537	545	Покушение	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	An assassination attempt on Maduro 2	conflict	attack	bombing	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000225	IC001VBH2	769	774	взрыва	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	There were two explosions	conflict	attack	bombing	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000246	IC001VBH2	811	821	разбегаются	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Soldiers run away	movement	transportperson	selfmotion	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000280	IC001VBH2	846	851	ранены	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Seven soldiers were injured	life	injure	injurycausedbyviolentevents	none	starton	2018-xx-xx	endon	2018-xx-xx
IC001V8J7	VMIC001V8J7.000361	IC001VBH2	863	867	атака	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro was attacked by two armed drones	conflict	attack	bombing	none	starton	2018-xx-xx	endon	2018-xx-xx
