root_uid	eventmention_id	slot_type	argmention_id	attribute
IC001V8J7	VMIC001V8J7.000779	evt021arg02participant	EMIC001V8J7.000813	none
IC001V8J7	VMIC001V8J7.000954	evt007arg02target	EMIC001V8J7.000975	none
IC001V8J7	VMIC001V8J7.001035	evt084arg01investigator	EMIC001V8J7.001056	none
IC001V8J7	VMIC001V8J7.001035	evt084arg01investigator	EMIC001V8J7.001069	none
IC001V8J7	VMIC001V8J7.001082	evt079arg02detainee	EMIC001V8J7.001103	none
IC001V8J7	VMIC001V8J7.001503	evt007arg04place	EMIC001V8J7.001524	none
IC001V8J7	VMIC001V8J7.001673	evt007arg02target	EMIC001V8J7.001694	none
IC001V8J7	VMIC001V8J7.001673	evt007arg03instrument	EMIC001V8J7.001707	none
IC001V8J7	VMIC001V8J7.001720	evt101arg02artifact	EMIC001V8J7.001741	none
IC001V8J7	VMIC001V8J7.001720	evt101arg03vehicle	EMIC001V8J7.001707	none
IC001V8J7	VMIC001V8J7.001814	evt008arg01attacker	EMIC001V8J7.001835	none
IC001V8J7	VMIC001V8J7.001814	evt008arg02target	EMIC001V8J7.001848	none
IC001V8J7	VMIC001V8J7.001861	evt002arg01damager	EMIC001V8J7.001835	none
IC001V8J7	VMIC001V8J7.001861	evt002arg02artifact	EMIC001V8J7.001848	none
IC001ZTKF	VMIC001ZTKF.000003	evt074arg01observer	EMIC001ZTKF.000024	none
IC001ZTKF	VMIC001ZTKF.000003	evt074arg02observedentity	EMIC001ZTKF.000037	none
IC001ZTKF	VMIC001ZTKF.000050	evt007arg02target	EMIC001ZTKF.000071	none
IC001ZTKF	VMIC001ZTKF.000050	evt007arg03instrument	EMIC001ZTKF.000084	none
IC001ZTKF	VMIC001ZTKF.000191	evt007arg02target	EMIC001ZTKF.000212	none
IC001ZTKF	VMIC001ZTKF.000191	evt007arg04place	EMIC001ZTKF.000246	none
IC001ZTKF	VMIC001ZTKF.000225	evt047arg01communicator	EMIC001ZTKF.000259	none
IC001ZTKF	VMIC001ZTKF.000225	evt047arg03place	EMIC001ZTKF.000246	none
IC001ZTKF	VMIC001ZTKF.000285	evt007arg02target	EMIC001ZTKF.000306	none
IC001ZTKF	VMIC001ZTKF.000285	evt007arg02target	EMIC001ZTKF.000319	none
IC001ZTKF	VMIC001ZTKF.000285	evt007arg02target	EMIC001ZTKF.000332	none
IC001ZTKF	VMIC001ZTKF.000285	evt007arg04place	EMIC001ZTKF.000345	none
IC001ZTKF	VMIC001ZTKF.000358	evt095arg02victim	EMIC001ZTKF.000379	none
IC001ZTKF	VMIC001ZTKF.000434	evt121arg01transporter	EMIC001ZTKF.000455	none
IC001ZTKF	VMIC001ZTKF.000468	evt095arg02victim	EMIC001ZTKF.000489	none
IC001ZTKF	VMIC001ZTKF.000549	evt007arg03instrument	EMIC001ZTKF.000570	none
IC001ZTKF	VMIC001ZTKF.000583	evt101arg02artifact	EMIC001ZTKF.000604	none
IC001ZTKF	VMIC001ZTKF.000583	evt101arg03vehicle	EMIC001ZTKF.000570	none
IC001ZTKF	VMIC001ZTKF.000677	evt008arg02target	EMIC001ZTKF.000698	none
IC001ZTKF	VMIC001ZTKF.000711	evt002arg02artifact	EMIC001ZTKF.000698	none
IC001ZTKF	VMIC001ZTKF.000792	evt103arg01artifact	EMIC001ZTKF.000813	none
IC001ZTKF	VMIC001ZTKF.000792	evt103arg03destination	EMIC001ZTKF.000826	none
IC001ZTKF	VMIC001ZTKF.000839	evt103arg01artifact	EMIC001ZTKF.000860	none
IC001ZTKF	VMIC001ZTKF.000839	evt103arg03destination	EMIC001ZTKF.000873	none
IC001ZTKF	VMIC001ZTKF.000886	evt007arg02target	EMIC001ZTKF.000907	none
IC001ZTKF	VMIC001ZTKF.000967	evt021arg01participant	EMIC001ZTKF.000954	none
IC001ZTKF	VMIC001ZTKF.000967	evt021arg02participant	EMIC001ZTKF.001001	none
IC001ZTKF	VMIC001ZTKF.001129	evt007arg02target	EMIC001ZTKF.001150	none
IC001ZTKF	VMIC001ZTKF.001210	evt084arg01investigator	EMIC001ZTKF.001231	none
IC001ZTKF	VMIC001ZTKF.001210	evt084arg01investigator	EMIC001ZTKF.001244	none
IC001ZTKF	VMIC001ZTKF.001210	evt084arg04place	EMIC001ZTKF.001359	none
IC001ZTKF	VMIC001ZTKF.001325	evt079arg02detainee	EMIC001ZTKF.001346	none
IC001ZTKF	VMIC001ZTKF.001785	evt007arg04place	EMIC001ZTKF.001806	none
IC001ZTKF	VMIC001ZTKF.002002	evt007arg02target	EMIC001ZTKF.002023	none
IC001ZTKF	VMIC001ZTKF.002002	evt007arg01attacker	EMIC001ZTKF.002036	none
IC001ZTKF	VMIC001ZTKF.002002	evt007arg03instrument	EMIC001ZTKF.002049	none
IC001ZTKF	VMIC001ZTKF.002062	evt101arg02artifact	EMIC001ZTKF.002083	none
IC001ZTKF	VMIC001ZTKF.002062	evt101arg03vehicle	EMIC001ZTKF.002049	none
IC001ZTKF	VMIC001ZTKF.002156	evt008arg01attacker	EMIC001ZTKF.002177	none
IC001ZTKF	VMIC001ZTKF.002156	evt008arg02target	EMIC001ZTKF.002190	none
IC001ZTKF	VMIC001ZTKF.002203	evt002arg01damager	EMIC001ZTKF.002177	none
IC001ZTKF	VMIC001ZTKF.002203	evt002arg02artifact	EMIC001ZTKF.002190	none
IC001ZTKF	VMIC001ZTKF.002250	evt052arg01communicator	EMIC001ZTKF.002271	none
IC001ZTKF	VMIC001ZTKF.002250	evt052arg02recipient	EMIC001ZTKF.002284	none
IC001V8NY	VMIC001V8NY.000413	evt038arg01communicator	EMIC001V8NY.000434	none
IC001V8NY	VMIC001V8NY.000481	evt038arg01communicator	EMIC001V8NY.000502	none
IC001V8NY	VMIC001V8NY.000797	evt057arg02vehicle	EMIC001V8NY.000818	none
IC001V8NY	VMIC001V8NY.000797	evt057arg03crashobject	EMIC001V8NY.000831	none
IC001V8NY	VMIC001V8NY.000797	evt057arg04place	EMIC001V8NY.000844	none
IC001V8NY	VMIC001V8NY.001045	evt003arg01destroyer	EMIC001V8NY.001066	none
IC001V8NY	VMIC001V8NY.001045	evt003arg02artifact	EMIC001V8NY.001079	none
IC001V8NY	VMIC001V8NY.001092	evt008arg01attacker	EMIC001V8NY.001066	none
IC001V8NY	VMIC001V8NY.001092	evt008arg02target	EMIC001V8NY.001079	none
IC001V8NY	VMIC001V8NY.001186	evt095arg02victim	EMIC001V8NY.001207	none
IC001V8NY	VMIC001V8NY.001186	evt095arg04place	EMIC001V8NY.001220	none
IC001V8NY	VMIC001V8NY.001314	evt008arg01attacker	EMIC001V8NY.001335	none
IC001V8NY	VMIC001V8NY.001314	evt008arg02target	EMIC001V8NY.005223	none
IC001V8NY	VMIC001V8NY.001536	evt038arg01communicator	EMIC001V8NY.001557	none
IC001V8NY	VMIC001V8NY.001570	evt038arg01communicator	EMIC001V8NY.001476	none
IC001V8NY	VMIC001V8NY.001604	evt100arg02artifact	EMIC001V8NY.001625	none
IC001V8NY	VMIC001V8NY.001604	evt100arg03vehicle	EMIC001V8NY.001638	none
IC001V8NY	VMIC001V8NY.001672	evt038arg01communicator	EMIC001V8NY.001693	none
IC001V8NY	VMIC001V8NY.001706	evt003arg01destroyer	EMIC001V8NY.001727	none
IC001V8NY	VMIC001V8NY.001706	evt003arg02artifact	EMIC001V8NY.001740	none
IC001V8NY	VMIC001V8NY.001753	evt057arg02vehicle	EMIC001V8NY.001774	none
IC001V8NY	VMIC001V8NY.001753	evt057arg03crashobject	EMIC001V8NY.001787	none
IC001V8NY	VMIC001V8NY.001800	evt038arg01communicator	EMIC001V8NY.001821	none
IC001V8NY	VMIC001V8NY.001834	evt038arg01communicator	EMIC001V8NY.001821	none
IC001V8NY	VMIC001V8NY.001868	evt152arg01mechanicalartifact	EMIC001V8NY.001889	none
IC001V8NY	VMIC001V8NY.001868	evt152arg02instrument	EMIC001V8NY.001902	none
IC001V8NY	VMIC001V8NY.001868	evt152arg03place	EMIC001V8NY.001915	none
IC001V8NY	VMIC001V8NY.002210	evt100arg02artifact	EMIC001V8NY.002231	none
IC001V8NY	VMIC001V8NY.002210	evt100arg05destination	EMIC001V8NY.002244	none
IC001V8NY	VMIC001V8NY.002257	evt152arg01mechanicalartifact	EMIC001V8NY.002278	none
IC001V8NY	VMIC001V8NY.002257	evt152arg02instrument	EMIC001V8NY.002291	not,hedged
IC001V8NY	VMIC001V8NY.002304	evt100arg04origin	EMIC001V8NY.002325	none
IC001V8NY	VMIC001V8NY.002304	evt100arg02artifact	EMIC001V8NY.006146	none
IC001V8NY	VMIC001V8NY.002526	evt007arg02target	EMIC001V8NY.002547	none
IC001V8NY	VMIC001V8NY.002560	evt038arg01communicator	EMIC001V8NY.002547	none
IC001V8NY	VMIC001V8NY.003093	evt004arg02target	EMIC001V8NY.003114	none
IC001V8NY	VMIC001V8NY.003221	evt133arg01giver	EMIC001V8NY.003195	hedged
IC001V8NY	VMIC001V8NY.003302	evt151arg02deposingentity	EMIC001V8NY.003323	hedged
IC001V8NY	VMIC001V8NY.003417	evt007arg02target	EMIC001V8NY.003438	none
IC001V8NY	VMIC001V8NY.003498	evt133arg01giver	EMIC001V8NY.003472	none
IC001V8NY	VMIC001V8NY.003660	evt133arg01giver	EMIC001V8NY.003728	none
IC001V8NY	VMIC001V8NY.003835	evt049arg01communicator	EMIC001V8NY.003856	none
IC001V8NY	VMIC001V8NY.003835	evt049arg04topic	VMIC001V8NY.003869	none
IC001V8NY	VMIC001V8NY.003869	evt079arg02detainee	EMIC001V8NY.003890	none
IC001V8NY	VMIC001V8NY.004010	evt079arg01jailer	EMIC001V8NY.003856	none
IC001V8NY	VMIC001V8NY.004010	evt079arg02detainee	EMIC001V8NY.004044	none
IC001V8NY	VMIC001V8NY.004010	evt079arg04place	EMIC001V8NY.004057	none
IC001V8NY	VMIC001V8NY.004232	evt038arg01communicator	EMIC001V8NY.004253	none
IC001V8NY	VMIC001V8NY.004381	evt038arg01communicator	EMIC001V8NY.004402	none
IC001V8NY	VMIC001V8NY.004415	evt004arg02target	EMIC001V8NY.004402	none
IC001V9CI	VMIC001V9CI.000003	evt007arg01attacker	EMIC001V9CI.000024	none
IC001V9CI	VMIC001V9CI.000003	evt007arg02target	EMIC001V9CI.000037	none
IC001V9CI	VMIC001V9CI.000097	evt007arg02target	EMIC001V9CI.000118	none
IC001V9CI	VMIC001V9CI.000097	evt007arg04place	EMIC001V9CI.000131	none
IC001V9CI	VMIC001V9CI.000144	evt007arg04place	EMIC001V9CI.000165	none
IC001V9CI	VMIC001V9CI.000144	evt007arg03instrument	EMIC001V9CI.000178	none
IC001V9CI	VMIC001V9CI.000191	evt007arg04place	EMIC001V9CI.000212	none
IC001V9CI	VMIC001V9CI.000225	evt038arg03place	EMIC001V9CI.000246	none
IC001V9CI	VMIC001V9CI.000225	evt038arg02recipient	EMIC001V9CI.000259	none
IC001V9CI	VMIC001V9CI.000340	evt038arg01communicator	EMIC001V9CI.000361	none
IC001V9CI	VMIC001V9CI.000421	evt038arg01communicator	EMIC001V9CI.000442	none
IC001V9CI	VMIC001V9CI.000455	evt079arg02detainee	EMIC001V9CI.000361	none
IC001V9CI	VMIC001V9CI.000502	evt079arg02detainee	EMIC001V9CI.000523	none
IC001V9CI	VMIC001V9CI.000690	evt079arg02detainee	EMIC001V9CI.000711	none
IC001V9CI	VMIC001V9CI.000724	evt032arg01participant	EMIC001V9CI.000745	none
IC001V9CI	VMIC001V9CI.000724	evt032arg02participant	EMIC001V9CI.000758	none
IC001V9CI	VMIC001V9CI.000818	evt033arg01participant	EMIC001V9CI.000839	none
IC001V9CI	VMIC001V9CI.000818	evt033arg02participant	EMIC001V9CI.000852	none
IC001V9CI	VMIC001V9CI.000865	evt038arg01communicator	EMIC001V9CI.000886	none
IC001V9CI	VMIC001V9CI.000865	evt038arg02recipient	EMIC001V9CI.000899	none
IC001V9CI	VMIC001V9CI.000865	evt038arg02recipient	EMIC001V9CI.000912	none
IC001V9CI	VMIC001V9CI.000865	evt038arg02recipient	EMIC001V9CI.000925	none
IC001V9CI	VMIC001V9CI.000865	evt038arg02recipient	EMIC001V9CI.000938	none
IC001V9CI	VMIC001V9CI.000865	evt038arg02recipient	EMIC001V9CI.000951	none
IC001V9CI	VMIC001V9CI.000865	evt038arg02recipient	EMIC001V9CI.000964	none
IC001V9CI	VMIC001V9CI.000865	evt038arg02recipient	EMIC001V9CI.000977	none
IC001V9CI	VMIC001V9CI.000990	evt038arg01communicator	EMIC001V9CI.001011	none
IC001V9CI	VMIC001V9CI.000990	evt038arg02recipient	EMIC001V9CI.001024	none
IC001VCIQ	VMIC001VCIQ.000024	evt095arg02victim	EMIC001VCIQ.000045	none
IC001VCIQ	VMIC001VCIQ.000058	evt115arg02passenger	EMIC001VCIQ.000079	none
IC001VCIQ	VMIC001VCIQ.000058	evt115arg04origin	EMIC001VCIQ.000092	none
IC001VCIQ	VMIC001VCIQ.000147	evt115arg01transporter	EMIC001VCIQ.000168	none
IC001VCIQ	VMIC001VCIQ.000147	evt115arg01transporter	EMIC001VCIQ.000181	none
IC001VCIQ	VMIC001VCIQ.000147	evt115arg01transporter	EMIC001VCIQ.000194	none
IC001VCIQ	VMIC001VCIQ.000147	evt115arg01transporter	EMIC001VCIQ.000207	none
IC001VCIQ	VMIC001VCIQ.000147	evt115arg02passenger	EMIC001VCIQ.000045	none
IC001VFA7	VMIC001VFA7.000050	evt004arg02target	EMIC001VFA7.000071	none
IC001VFA7	VMIC001VFA7.000319	evt004arg02target	EMIC001VFA7.000340	none
IC001VFA7	VMIC001VFA7.000319	evt004arg04place	EMIC001VFA7.000353	none
IC001VFA7	VMIC001VFA7.000366	evt004arg01attacker	EMIC001VFA7.000387	none
IC001VFA7	VMIC001VFA7.000400	evt079arg02detainee	EMIC001VFA7.000387	none
IC001VFA7	VMIC001VFA7.000494	evt004arg01attacker	EMIC001VFA7.000515	none
IC001VFA7	VMIC001VFA7.000494	evt004arg02target	EMIC001VFA7.000528	none
IC001VFA7	VMIC001VFA7.000729	evt017arg02place	EMIC001VFA7.000750	none
IC001VFA7	VMIC001VFA7.000763	evt004arg04place	EMIC001VFA7.000750	none
IC001VFA7	VMIC001VFA7.000844	evt017arg02place	EMIC001VFA7.000750	none
IC001VFA7	VMIC001VFA7.000878	evt004arg04place	EMIC001VFA7.000750	none
IC001VFA7	VMIC001VFA7.000959	evt017arg02place	EMIC001VFA7.000750	none
IC001VFA7	VMIC001VFA7.000993	evt004arg04place	EMIC001VFA7.000750	none
IC001VFA7	VMIC001VFA7.001121	evt079arg02detainee	EMIC001VFA7.001142	none
IC001VFA7	VMIC001VFA7.001202	evt004arg01attacker	EMIC001VFA7.001189	none
IC001VFA7	VMIC001VFA7.001283	evt079arg02detainee	EMIC001VFA7.001304	none
IC001VFA7	VMIC001VFA7.001411	evt004arg02target	EMIC001VFA7.001432	none
IC001VFA7	VMIC001VFA7.001505	evt004arg01attacker	EMIC001VFA7.001479	not
IC001VFA7	VMIC001VFA7.001539	evt079arg02detainee	EMIC001VFA7.001560	none
IC001VFA7	VMIC001VFA7.001641	evt140arg04artifact	EMIC001VFA7.001662	none
IC001VFA7	VMIC001VFA7.001675	evt133arg01giver	EMIC001VFA7.001696	none
IC001VFA7	VMIC001VFA7.001803	evt004arg02target	EMIC001VFA7.001824	none
IC001VFA7	VMIC001VFA7.001837	evt090arg02victim	EMIC001VFA7.001824	none
IC001VFA7	VMIC001VFA7.001965	evt079arg02detainee	EMIC001VFA7.001986	none
IC001VFA7	VMIC001VFA7.002046	evt137arg01giver	EMIC001VFA7.002067	none
IC001VFA7	VMIC001VFA7.002046	evt137arg02recipient	EMIC001VFA7.002080	none
IC001VFA7	VMIC001VFA7.002187	evt004arg02target	EMIC001VFA7.002255	none
IC001VFA7	VMIC001VFA7.002438	evt004arg02target	EMIC001VFA7.002459	none
IC001VFA7	VMIC001VFA7.002472	evt079arg02detainee	EMIC001VFA7.002514	none
IC001VFH8	VMIC001VFH8.000037	evt115arg02passenger	EMIC001VFH8.000058	none
IC001VFH8	VMIC001VFH8.000037	evt115arg04origin	EMIC001VFH8.000105	none
IC001VFH8	VMIC001VFH8.000071	evt002arg04place	EMIC001VFH8.000092	none
IC001VFH8	VMIC001VFH8.000071	evt002arg02artifact	EMIC001VFH8.000118	none
