kb_id	mention_id	root_uid
NILV20390	VMIC001VGO2.000246	IC001VGO2
NILV20390	VMIC001VGO2.000711	IC001VGO2
NILV20389	VMIC001VGO2.000818	IC001VGO2
NILV20388	VMIC001VGO2.000946	IC001VGO2
NILV20387	VMIC001VGO2.001450	IC001VGO2
NILV21300	VMIC001VCIQ.000024	IC001VCIQ
NILV21301	VMIC001VCIQ.000058	IC001VCIQ
NILV21302	VMIC001VCIQ.000105	IC001VCIQ
NILV21301	VMIC001VCIQ.000147	IC001VCIQ
NILV21435	VMIC001VFH8.000037	IC001VFH8
NILV21436	VMIC001VFH8.000071	IC001VFH8
NILR20001	RMIC001V8WF.000938	IC001V8WF
NILR20001	RMIC001V8WF.001053	IC001V8WF
NILR20002	RMIC001V8WF.001147	IC001V8WF
NILR20003	RMIC001V8WF.002440	IC001V8WF
NILR20004	RMIC001V8WF.000100	IC001V8WF
NILR20004	RMIC001V8WF.000374	IC001V8WF
NILR20005	RMIC001V8WF.001659	IC001V8WF
NILR20006	RMIC001V8WF.001764	IC001V8WF
NILR20007	RMIC001V8WF.001911	IC001V8WF
NILR20009	RMIC001V8WF.000823	IC001V8WF
NILR20010	RMIC001V8WF.001126	IC001V8WF
NILR20008	RMIC001V8WF.002060	IC001V8WF
NILR20066	RMIC001V9U9.000285	IC001V9U9
NILR20067	RMIC001V9U9.000332	IC001V9U9
NILR20068	RMIC001V9U9.000854	IC001V9U9
NILR20069	RMIC001V9U9.000901	IC001V9U9
NILR20070	RMIC001V9U9.000948	IC001V9U9
NILR20071	RMIC001V9U9.000995	IC001V9U9
NILR20072	RMIC001V9U9.001042	IC001V9U9
NILR20073	RMIC001V9U9.001089	IC001V9U9
NILR20066	RMIC001V9U9.001136	IC001V9U9
NILR20075	RMIC001V9U9.001805	IC001V9U9
NILR20076	RMIC001V9U9.001852	IC001V9U9
NILR20077	RMIC001V9U9.001899	IC001V9U9
NILR20078	RMIC001V9U9.001946	IC001V9U9
NILR20079	RMIC001V9U9.001993	IC001V9U9
NILR20080	RMIC001V9U9.002040	IC001V9U9
NILR20081	RMIC001V9U9.002087	IC001V9U9
NILR20082	RMIC001V9U9.002134	IC001V9U9
NILR20083	RMIC001V9U9.002181	IC001V9U9
NILR20084	RMIC001V9U9.002228	IC001V9U9
NILR20085	RMIC001V9U9.002275	IC001V9U9
NILR20086	RMIC001V9U9.002682	IC001V9U9
NILR20087	RMIC001V9U9.002729	IC001V9U9
NILR20088	RMIC001V9U9.002776	IC001V9U9
NILR20068	RMIC001V9U9.002857	IC001V9U9
NILR20090	RMIC001V9U9.003886	IC001V9U9
NILR20091	RMIC001V9U9.004454	IC001V9U9
NILR20092	RMIC001V9U9.004501	IC001V9U9
NILR20322	RMIC001VAPK.000954	IC001VAPK
NILR20321	RMIC001VAPK.001001	IC001VAPK
NILR20321	RMIC001VAPK.000907	IC001VAPK
NILR20320	RMIC001VAPK.000523	IC001VAPK
NILR20319	RMIC001VAPK.000758	IC001VAPK
NILR20318	RMIC001VAPK.000570	IC001VAPK
NILR20317	RMIC001VAPK.001236	IC001VAPK
NILR20316	RMIC001VAPK.001338	IC001VAPK
NILR20315	RMIC001VAPK.001189	IC001VAPK
NILR20314	RMIC001VAPK.000860	IC001VAPK
NILR20313	RMIC001VAPK.001862	IC001VAPK
NILR20312	RMIC001VAPK.001108	IC001VAPK
NILR20311	RMIC001VAPK.000638	IC001VAPK
NILR20310	RMIC001VAPK.000617	IC001VAPK
NILR20378	RMIC001VGO2.002333	IC001VGO2
NILR20378	RMIC001VGO2.002427	IC001VGO2
NILR20390	RMIC001VGO2.001215	IC001VGO2
NILR20393	RMIC001VGO2.001309	IC001VGO2
NILR20393	RMIC001VGO2.001356	IC001VGO2
NILR20392	RMIC001VGO2.002051	IC001VGO2
NILR20391	RMIC001VGO2.002098	IC001VGO2
NILR20399	RMIC001VGO2.002145	IC001VGO2
NILR20389	RMIC001VGO2.002192	IC001VGO2
NILR20388	RMIC001VGO2.001074	IC001VGO2
NILR20387	RMIC001VGO2.001403	IC001VGO2
NILR20386	RMIC001VGO2.001628	IC001VGO2
NILR20385	RMIC001VGO2.001675	IC001VGO2
NILR20384	RMIC001VGO2.001722	IC001VGO2
NILR20383	RMIC001VGO2.001769	IC001VGO2
NILR20382	RMIC001VGO2.002568	IC001VGO2
NILR20381	RMIC001VGO2.002649	IC001VGO2
NILR20380	RMIC001VGO2.001121	IC001VGO2
NILR20379	RMIC001VGO2.001262	IC001VGO2
NILR20379	RMIC001VGO2.002004	IC001VGO2
NILR20394	RMIC001VGO2.002286	IC001VGO2
NILR20395	RMIC001VGO2.002380	IC001VGO2
NILR20396	RMIC001VGO2.002239	IC001VGO2
NILR20397	RMIC001VGO2.002474	IC001VGO2
NILR20398	RMIC001VGO2.002521	IC001VGO2
NILR20377	RMIC001VGO2.001863	IC001VGO2
NILR20376	RMIC001VGO2.001910	IC001VGO2
NILR20375	RMIC001VGO2.001957	IC001VGO2
NILE21863	EMIC001V6F1.000024	IC001V6F1
NILE21863	EMIC001V6F1.000058	IC001V6F1
NILE21861	EMIC001V6F1.000071	IC001V6F1
NILE21863	EMIC001V6F1.000105	IC001V6F1
NILE21885	EMIC001V6F1.000139	IC001V6F1
NILE21886	EMIC001V6F1.000173	IC001V6F1
NILE21863	EMIC001V6F1.000186	IC001V6F1
NILE21863	EMIC001V6F1.000241	IC001V6F1
NILE21868	EMIC001V6F1.000275	IC001V6F1
NILE21883	EMIC001V6F1.000356	IC001V6F1
NILE21885	EMIC001V6F1.000403	IC001V6F1
NILE21885	EMIC001V6F1.000437	IC001V6F1
NILE21886	EMIC001V6F1.000450	IC001V6F1
NILE21863	EMIC001V6F1.000505	IC001V6F1
NILE21869	EMIC001V6F1.000539	IC001V6F1
NILE21863	EMIC001V6F1.000573	IC001V6F1
NILE21870	EMIC001V6F1.000628	IC001V6F1
NILE21863	EMIC001V6F1.000662	IC001V6F1
NILE21870	EMIC001V6F1.000675	IC001V6F1
NILE21863	EMIC001V6F1.000688	IC001V6F1
NILE21871	EMIC001V6F1.000722	IC001V6F1
NILE21884	EMIC001V6F1.000782	IC001V6F1
NILE21871	EMIC001V6F1.000816	IC001V6F1
NILE21860	EMIC001V6F1.000842	IC001V6F1
NILE21860	EMIC001V6F1.000876	IC001V6F1
NILE21864	EMIC001V6F1.000957	IC001V6F1
NILE21871	EMIC001V6F1.000970	IC001V6F1
NILE21863	EMIC001V6F1.001004	IC001V6F1
NILE21863	EMIC001V6F1.001038	IC001V6F1
NILE21863	EMIC001V6F1.001072	IC001V6F1
NILE21857	EMIC001V6F1.001106	IC001V6F1
NILE21859	EMIC001V6F1.001119	IC001V6F1
NILE21863	EMIC001V6F1.001153	IC001V6F1
NILE21855	EMIC001V6F1.001418	IC001V6F1
NILE21858	EMIC001V6F1.001431	IC001V6F1
NILE21856	EMIC001V6F1.001444	IC001V6F1
NILE21856	EMIC001V6F1.001457	IC001V6F1
NILE21856	EMIC001V6F1.001470	IC001V6F1
NILE21855	EMIC001V6F1.001483	IC001V6F1
NILE21855	EMIC001V6F1.001496	IC001V6F1
NILE21861	EMIC001V6F1.001509	IC001V6F1
NILE21860	EMIC001V6F1.001522	IC001V6F1
NILE21861	EMIC001V6F1.001535	IC001V6F1
NILE21861	EMIC001V6F1.001548	IC001V6F1
NILE21862	EMIC001V6F1.001561	IC001V6F1
NILE21861	EMIC001V6F1.001574	IC001V6F1
NILE21862	EMIC001V6F1.001587	IC001V6F1
NILE21861	EMIC001V6F1.001600	IC001V6F1
NILE21870	EMIC001V6F1.001613	IC001V6F1
NILE21872	EMIC001V6F1.001639	IC001V6F1
NILE21863	EMIC001V6F1.001652	IC001V6F1
NILE21863	EMIC001V6F1.001665	IC001V6F1
NILE21863	EMIC001V6F1.001678	IC001V6F1
NILE21863	EMIC001V6F1.001691	IC001V6F1
NILE21863	EMIC001V6F1.001704	IC001V6F1
NILE21863	EMIC001V6F1.001717	IC001V6F1
NILE21863	EMIC001V6F1.001730	IC001V6F1
NILE21866	EMIC001V6F1.001743	IC001V6F1
NILE21867	EMIC001V6F1.001756	IC001V6F1
NILE21863	EMIC001V6F1.001769	IC001V6F1
NILE21866	EMIC001V6F1.001795	IC001V6F1
NILE21863	EMIC001V6F1.001808	IC001V6F1
NILE21861	EMIC001V6F1.001834	IC001V6F1
NILE21861	EMIC001V6F1.001847	IC001V6F1
NILE21873	EMIC001V6F1.001860	IC001V6F1
NILE21874	EMIC001V6F1.001873	IC001V6F1
NILE21875	EMIC001V6F1.001886	IC001V6F1
NILE21875	EMIC001V6F1.001899	IC001V6F1
NILE21862	EMIC001V6F1.001933	IC001V6F1
NILE21876	EMIC001V6F1.001959	IC001V6F1
NILE21863	EMIC001V6F1.001972	IC001V6F1
NILE21862	EMIC001V6F1.001985	IC001V6F1
NILE21885	EMIC001V6F1.002019	IC001V6F1
NILE21885	EMIC001V6F1.002032	IC001V6F1
NILE21876	EMIC001V6F1.002045	IC001V6F1
NILE21865	EMIC001V6F1.002092	IC001V6F1
NILE21866	EMIC001V6F1.002126	IC001V6F1
NILE21866	EMIC001V6F1.002152	IC001V6F1
NILE21866	EMIC001V6F1.002199	IC001V6F1
NILE21877	EMIC001V6F1.002212	IC001V6F1
NILE21877	EMIC001V6F1.002225	IC001V6F1
NILE21878	EMIC001V6F1.002238	IC001V6F1
NILE21879	EMIC001V6F1.002251	IC001V6F1
NILE21870	EMIC001V6F1.002264	IC001V6F1
NILE21879	EMIC001V6F1.002277	IC001V6F1
NILE21879	EMIC001V6F1.002290	IC001V6F1
NILE21879	EMIC001V6F1.002303	IC001V6F1
NILE21879	EMIC001V6F1.002316	IC001V6F1
NILE21879	EMIC001V6F1.002329	IC001V6F1
NILE21879	EMIC001V6F1.002342	IC001V6F1
NILE21880	EMIC001V6F1.002355	IC001V6F1
NILE21880	EMIC001V6F1.002368	IC001V6F1
NILE21880	EMIC001V6F1.002381	IC001V6F1
NILE21880	EMIC001V6F1.002394	IC001V6F1
NILE21880	EMIC001V6F1.002407	IC001V6F1
NILE21880	EMIC001V6F1.002420	IC001V6F1
NILE21880	EMIC001V6F1.002433	IC001V6F1
NILE21863	EMIC001V6F1.002446	IC001V6F1
NILE21874	EMIC001V6F1.002459	IC001V6F1
NILE21881	EMIC001V6F1.002472	IC001V6F1
NILE21882	EMIC001V6F1.002485	IC001V6F1
NILR21855	RMIC001V6F1.000335	IC001V6F1
NILR21856	RMIC001V6F1.000748	IC001V6F1
NILR21857	RMIC001V6F1.000936	IC001V6F1
NILR21858	RMIC001V6F1.001912	IC001V6F1
NILR21859	RMIC001V6F1.002058	IC001V6F1
NILR21860	RMIC001V6F1.002105	IC001V6F1
NILR21861	RMIC001V6F1.002165	IC001V6F1
NILV21868	VMIC001V6F1.000003	IC001V6F1
NILV21868	VMIC001V6F1.000037	IC001V6F1
NILV21868	VMIC001V6F1.000084	IC001V6F1
NILV21875	VMIC001V6F1.000118	IC001V6F1
NILV21868	VMIC001V6F1.000152	IC001V6F1
NILV21868	VMIC001V6F1.000199	IC001V6F1
NILV21873	VMIC001V6F1.000220	IC001V6F1
NILV21874	VMIC001V6F1.000254	IC001V6F1
NILV21869	VMIC001V6F1.000382	IC001V6F1
NILV21875	VMIC001V6F1.000416	IC001V6F1
NILV21868	VMIC001V6F1.000463	IC001V6F1
NILV21868	VMIC001V6F1.000484	IC001V6F1
NILV21872	VMIC001V6F1.000518	IC001V6F1
NILV21868	VMIC001V6F1.000552	IC001V6F1
NILV21868	VMIC001V6F1.000586	IC001V6F1
NILV21868	VMIC001V6F1.000607	IC001V6F1
NILV21868	VMIC001V6F1.000641	IC001V6F1
NILV21876	VMIC001V6F1.000701	IC001V6F1
NILV21876	VMIC001V6F1.000795	IC001V6F1
NILV21870	VMIC001V6F1.000855	IC001V6F1
NILV21868	VMIC001V6F1.000983	IC001V6F1
NILV21868	VMIC001V6F1.001017	IC001V6F1
NILV21868	VMIC001V6F1.001051	IC001V6F1
NILV21871	VMIC001V6F1.001085	IC001V6F1
NILV21868	VMIC001V6F1.001132	IC001V6F1
NILV21868	VMIC001V6F1.001998	IC001V6F1
NILE21966	EMIC001V6OI.000024	IC001V6OI
NILE21965	EMIC001V6OI.000118	IC001V6OI
NILE21970	EMIC001V6OI.000131	IC001V6OI
NILE21971	EMIC001V6OI.000178	IC001V6OI
NILE21969	EMIC001V6OI.000191	IC001V6OI
NILE21972	EMIC001V6OI.000259	IC001V6OI
NILE21973	EMIC001V6OI.000272	IC001V6OI
NILE21966	EMIC001V6OI.000306	IC001V6OI
NILE21974	EMIC001V6OI.000340	IC001V6OI
NILE21968	EMIC001V6OI.000387	IC001V6OI
NILE21967	EMIC001V6OI.000421	IC001V6OI
NILE21964	EMIC001V6OI.000468	IC001V6OI
NILE21962	EMIC001V6OI.000515	IC001V6OI
NILE21963	EMIC001V6OI.000575	IC001V6OI
NILE21960	EMIC001V6OI.000669	IC001V6OI
NILE21966	EMIC001V6OI.000703	IC001V6OI
NILE21972	EMIC001V6OI.000737	IC001V6OI
NILE21973	EMIC001V6OI.000750	IC001V6OI
NILE21975	EMIC001V6OI.000865	IC001V6OI
NILE21976	EMIC001V6OI.000878	IC001V6OI
NILE21975	EMIC001V6OI.000912	IC001V6OI
NILE21976	EMIC001V6OI.000925	IC001V6OI
NILE21977	EMIC001V6OI.001287	IC001V6OI
NILE21966	EMIC001V6OI.001300	IC001V6OI
NILE21963	EMIC001V6OI.001313	IC001V6OI
NILE21964	EMIC001V6OI.001326	IC001V6OI
NILE21978	EMIC001V6OI.001339	IC001V6OI
NILE21960	EMIC001V6OI.001352	IC001V6OI
NILE21961	EMIC001V6OI.001365	IC001V6OI
NILE21965	EMIC001V6OI.001412	IC001V6OI
NILE21963	EMIC001V6OI.001459	IC001V6OI
NILE21965	EMIC001V6OI.001493	IC001V6OI
NILE21972	EMIC001V6OI.001527	IC001V6OI
NILR21960	RMIC001V6OI.000353	IC001V6OI
NILR21965	RMIC001V6OI.000400	IC001V6OI
NILR21966	RMIC001V6OI.000447	IC001V6OI
NILR21964	RMIC001V6OI.000494	IC001V6OI
NILR21962	RMIC001V6OI.000541	IC001V6OI
NILR21961	RMIC001V6OI.000635	IC001V6OI
NILR21962	RMIC001V6OI.001425	IC001V6OI
NILV21961	VMIC001V6OI.000003	IC001V6OI
NILV21964	VMIC001V6OI.000084	IC001V6OI
NILV21962	VMIC001V6OI.000144	IC001V6OI
NILV21965	VMIC001V6OI.000238	IC001V6OI
NILV21966	VMIC001V6OI.000285	IC001V6OI
NILV21960	VMIC001V6OI.000319	IC001V6OI
NILV21961	VMIC001V6OI.000682	IC001V6OI
NILV21965	VMIC001V6OI.000716	IC001V6OI
NILV21963	VMIC001V6OI.000844	IC001V6OI
NILV21963	VMIC001V6OI.000891	IC001V6OI
NILE21999	EMIC001V76J.000024	IC001V76J
NILE21999	EMIC001V76J.000058	IC001V76J
NILE21995	EMIC001V76J.000071	IC001V76J
NILE22000	EMIC001V76J.000105	IC001V76J
NILE21999	EMIC001V76J.000118	IC001V76J
NILE22008	EMIC001V76J.000152	IC001V76J
NILE22016	EMIC001V76J.000199	IC001V76J
NILE22014	EMIC001V76J.000246	IC001V76J
NILE21999	EMIC001V76J.000280	IC001V76J
NILE21996	EMIC001V76J.000348	IC001V76J
NILE22000	EMIC001V76J.000361	IC001V76J
NILE22015	EMIC001V76J.000395	IC001V76J
NILE22015	EMIC001V76J.000455	IC001V76J
NILE21997	EMIC001V76J.000468	IC001V76J
NILE21999	EMIC001V76J.000502	IC001V76J
NILE21999	EMIC001V76J.000536	IC001V76J
NILE22006	EMIC001V76J.000570	IC001V76J
NILE22032	EMIC001V76J.000604	IC001V76J
NILE21995	EMIC001V76J.000617	IC001V76J
NILE22023	EMIC001V76J.000664	IC001V76J
NILE22008	EMIC001V76J.000698	IC001V76J
NILE22031	EMIC001V76J.000724	IC001V76J
NILE22033	EMIC001V76J.000758	IC001V76J
NILE22018	EMIC001V76J.000792	IC001V76J
NILE21999	EMIC001V76J.000818	IC001V76J
NILE21998	EMIC001V76J.000852	IC001V76J
NILE22003	EMIC001V76J.000865	IC001V76J
NILE22019	EMIC001V76J.000912	IC001V76J
NILE22000	EMIC001V76J.000959	IC001V76J
NILE22001	EMIC001V76J.001006	IC001V76J
NILE22010	EMIC001V76J.001019	IC001V76J
NILE22001	EMIC001V76J.001053	IC001V76J
NILE22030	EMIC001V76J.001066	IC001V76J
NILE21999	EMIC001V76J.001142	IC001V76J
NILE21995	EMIC001V76J.001252	IC001V76J
NILE22023	EMIC001V76J.001299	IC001V76J
NILE22008	EMIC001V76J.001333	IC001V76J
NILE22002	EMIC001V76J.001380	IC001V76J
NILE22013	EMIC001V76J.001414	IC001V76J
NILE21995	EMIC001V76J.001427	IC001V76J
NILE22002	EMIC001V76J.001474	IC001V76J
NILE22022	EMIC001V76J.001529	IC001V76J
NILE22025	EMIC001V76J.001542	IC001V76J
NILE22011	EMIC001V76J.001636	IC001V76J
NILE22011	EMIC001V76J.001683	IC001V76J
NILE22003	EMIC001V76J.001764	IC001V76J
NILE21998	EMIC001V76J.001824	IC001V76J
NILE22003	EMIC001V76J.001871	IC001V76J
NILE22029	EMIC001V76J.002283	IC001V76J
NILE22000	EMIC001V76J.002296	IC001V76J
NILE22001	EMIC001V76J.002309	IC001V76J
NILE22001	EMIC001V76J.002322	IC001V76J
NILE22000	EMIC001V76J.002335	IC001V76J
NILE22000	EMIC001V76J.002348	IC001V76J
NILE22007	EMIC001V76J.002361	IC001V76J
NILE21999	EMIC001V76J.002374	IC001V76J
NILE21999	EMIC001V76J.002387	IC001V76J
NILE21999	EMIC001V76J.002400	IC001V76J
NILE22006	EMIC001V76J.002413	IC001V76J
NILE22023	EMIC001V76J.002426	IC001V76J
NILE22024	EMIC001V76J.002439	IC001V76J
NILE22001	EMIC001V76J.002452	IC001V76J
NILE22009	EMIC001V76J.002465	IC001V76J
NILE21995	EMIC001V76J.002478	IC001V76J
NILE21999	EMIC001V76J.002491	IC001V76J
NILE22012	EMIC001V76J.002504	IC001V76J
NILE22026	EMIC001V76J.002517	IC001V76J
NILE22012	EMIC001V76J.002530	IC001V76J
NILE22012	EMIC001V76J.002543	IC001V76J
NILE22012	EMIC001V76J.002556	IC001V76J
NILE21998	EMIC001V76J.002569	IC001V76J
NILE22001	EMIC001V76J.002582	IC001V76J
NILE21999	EMIC001V76J.002595	IC001V76J
NILE22003	EMIC001V76J.002608	IC001V76J
NILE21999	EMIC001V76J.002621	IC001V76J
NILE22027	EMIC001V76J.002634	IC001V76J
NILE22004	EMIC001V76J.002647	IC001V76J
NILE22009	EMIC001V76J.002660	IC001V76J
NILE22011	EMIC001V76J.002673	IC001V76J
NILE22011	EMIC001V76J.002686	IC001V76J
NILE22011	EMIC001V76J.002699	IC001V76J
NILE21997	EMIC001V76J.002712	IC001V76J
NILE21997	EMIC001V76J.002725	IC001V76J
NILE22002	EMIC001V76J.002738	IC001V76J
NILE22002	EMIC001V76J.002751	IC001V76J
NILE22002	EMIC001V76J.002764	IC001V76J
NILE22002	EMIC001V76J.002777	IC001V76J
NILE22002	EMIC001V76J.002790	IC001V76J
NILE22002	EMIC001V76J.002803	IC001V76J
NILE22017	EMIC001V76J.002816	IC001V76J
NILE22017	EMIC001V76J.002829	IC001V76J
NILE22017	EMIC001V76J.002842	IC001V76J
NILE22017	EMIC001V76J.002855	IC001V76J
NILE22034	EMIC001V76J.002868	IC001V76J
NILE22020	EMIC001V76J.002881	IC001V76J
NILE21999	EMIC001V76J.002894	IC001V76J
NILE22005	EMIC001V76J.002907	IC001V76J
NILE22002	EMIC001V76J.002920	IC001V76J
NILE22021	EMIC001V76J.002933	IC001V76J
NILE22001	EMIC001V76J.002946	IC001V76J
NILE22028	EMIC001V76J.002959	IC001V76J
NILR22022	RMIC001V76J.000084	IC001V76J
NILR22020	RMIC001V76J.000212	IC001V76J
NILR22018	RMIC001V76J.000327	IC001V76J
NILR22023	RMIC001V76J.000374	IC001V76J
NILR22014	RMIC001V76J.000630	IC001V76J
NILR22021	RMIC001V76J.000831	IC001V76J
NILR22017	RMIC001V76J.000925	IC001V76J
NILR22016	RMIC001V76J.000985	IC001V76J
NILR22015	RMIC001V76J.001032	IC001V76J
NILR22014	RMIC001V76J.001265	IC001V76J
NILR22025	RMIC001V76J.001440	IC001V76J
NILR22024	RMIC001V76J.001602	IC001V76J
NILR22026	RMIC001V76J.001649	IC001V76J
NILR22029	RMIC001V76J.001696	IC001V76J
NILR22019	RMIC001V76J.001743	IC001V76J
NILR22027	RMIC001V76J.001790	IC001V76J
NILR22028	RMIC001V76J.001837	IC001V76J
NILV22021	VMIC001V76J.000003	IC001V76J
NILV22021	VMIC001V76J.000037	IC001V76J
NILV22023	VMIC001V76J.000131	IC001V76J
NILV22030	VMIC001V76J.000178	IC001V76J
NILV22031	VMIC001V76J.000259	IC001V76J
NILV22025	VMIC001V76J.000421	IC001V76J
NILV22021	VMIC001V76J.000481	IC001V76J
NILV22025	VMIC001V76J.000515	IC001V76J
NILV22024	VMIC001V76J.000549	IC001V76J
NILV22022	VMIC001V76J.000583	IC001V76J
NILV22023	VMIC001V76J.000677	IC001V76J
NILV22029	VMIC001V76J.000737	IC001V76J
NILV22021	VMIC001V76J.000771	IC001V76J
NILV22027	VMIC001V76J.000878	IC001V76J
NILV22021	VMIC001V76J.001079	IC001V76J
NILV22021	VMIC001V76J.001100	IC001V76J
NILV22021	VMIC001V76J.001121	IC001V76J
NILV22021	VMIC001V76J.001155	IC001V76J
NILV22021	VMIC001V76J.001176	IC001V76J
NILV22021	VMIC001V76J.001210	IC001V76J
NILV22021	VMIC001V76J.001231	IC001V76J
NILV22023	VMIC001V76J.001312	IC001V76J
NILV22026	VMIC001V76J.001359	IC001V76J
NILV22022	VMIC001V76J.001393	IC001V76J
NILV22021	VMIC001V76J.001487	IC001V76J
NILV22028	VMIC001V76J.001508	IC001V76J
NILV22022	VMIC001V76J.001555	IC001V76J
NILE22118	EMIC001V7VC.000024	IC001V7VC
NILE22114	EMIC001V7VC.000071	IC001V7VC
NILE22115	EMIC001V7VC.000105	IC001V7VC
NILE22100	EMIC001V7VC.000118	IC001V7VC
NILE22125	EMIC001V7VC.000131	IC001V7VC
NILE22114	EMIC001V7VC.000165	IC001V7VC
NILE22107	EMIC001V7VC.000246	IC001V7VC
NILE22104	EMIC001V7VC.000306	IC001V7VC
NILE22115	EMIC001V7VC.000481	IC001V7VC
NILE22114	EMIC001V7VC.000494	IC001V7VC
NILE22105	EMIC001V7VC.000609	IC001V7VC
NILE22118	EMIC001V7VC.000622	IC001V7VC
NILE22102	EMIC001V7VC.000669	IC001V7VC
NILE22102	EMIC001V7VC.000716	IC001V7VC
NILE22111	EMIC001V7VC.000729	IC001V7VC
NILE22101	EMIC001V7VC.000763	IC001V7VC
NILE22121	EMIC001V7VC.000776	IC001V7VC
NILE22101	EMIC001V7VC.000810	IC001V7VC
NILE22112	EMIC001V7VC.000823	IC001V7VC
NILE22108	EMIC001V7VC.000857	IC001V7VC
NILE22119	EMIC001V7VC.000870	IC001V7VC
NILE22109	EMIC001V7VC.000904	IC001V7VC
NILE22124	EMIC001V7VC.000930	IC001V7VC
NILE22110	EMIC001V7VC.001045	IC001V7VC
NILE22122	EMIC001V7VC.001071	IC001V7VC
NILE22116	EMIC001V7VC.001118	IC001V7VC
NILE22115	EMIC001V7VC.001152	IC001V7VC
NILE22106	EMIC001V7VC.001408	IC001V7VC
NILE22123	EMIC001V7VC.001421	IC001V7VC
NILE22120	EMIC001V7VC.001455	IC001V7VC
NILE22113	EMIC001V7VC.001468	IC001V7VC
NILE22105	EMIC001V7VC.001523	IC001V7VC
NILE22118	EMIC001V7VC.001536	IC001V7VC
NILE22118	EMIC001V7VC.001570	IC001V7VC
NILE22107	EMIC001V7VC.001751	IC001V7VC
NILE22111	EMIC001V7VC.001995	IC001V7VC
NILE22103	EMIC001V7VC.002008	IC001V7VC
NILE22100	EMIC001V7VC.002042	IC001V7VC
NILE22114	EMIC001V7VC.002055	IC001V7VC
NILE22118	EMIC001V7VC.002068	IC001V7VC
NILE22114	EMIC001V7VC.002081	IC001V7VC
NILE22123	EMIC001V7VC.002094	IC001V7VC
NILE22115	EMIC001V7VC.002107	IC001V7VC
NILE22121	EMIC001V7VC.002120	IC001V7VC
NILE22105	EMIC001V7VC.002133	IC001V7VC
NILE22110	EMIC001V7VC.002146	IC001V7VC
NILE22114	EMIC001V7VC.002159	IC001V7VC
NILE22102	EMIC001V7VC.002193	IC001V7VC
NILE22100	EMIC001V7VC.002227	IC001V7VC
NILE22102	EMIC001V7VC.002261	IC001V7VC
NILE22101	EMIC001V7VC.002295	IC001V7VC
NILE22101	EMIC001V7VC.002329	IC001V7VC
NILE22115	EMIC001V7VC.002363	IC001V7VC
NILE22115	EMIC001V7VC.002397	IC001V7VC
NILE22114	EMIC001V7VC.002431	IC001V7VC
NILE22114	EMIC001V7VC.002465	IC001V7VC
NILE22114	EMIC001V7VC.002499	IC001V7VC
NILE22118	EMIC001V7VC.002533	IC001V7VC
NILE22118	EMIC001V7VC.002567	IC001V7VC
NILR22111	RMIC001V7VC.000037	IC001V7VC
NILR22101	RMIC001V7VC.000144	IC001V7VC
NILR22107	RMIC001V7VC.000225	IC001V7VC
NILR22112	RMIC001V7VC.000460	IC001V7VC
NILR22106	RMIC001V7VC.000588	IC001V7VC
NILR22103	RMIC001V7VC.000695	IC001V7VC
NILR22104	RMIC001V7VC.000789	IC001V7VC
NILR22108	RMIC001V7VC.000836	IC001V7VC
NILR22110	RMIC001V7VC.001084	IC001V7VC
NILR22109	RMIC001V7VC.001131	IC001V7VC
NILR22100	RMIC001V7VC.001306	IC001V7VC
NILR22102	RMIC001V7VC.001387	IC001V7VC
NILR22105	RMIC001V7VC.001434	IC001V7VC
NILR22106	RMIC001V7VC.001502	IC001V7VC
NILV22100	VMIC001V7VC.000003	IC001V7VC
NILV22100	VMIC001V7VC.000084	IC001V7VC
NILV22103	VMIC001V7VC.000191	IC001V7VC
NILV22106	VMIC001V7VC.000272	IC001V7VC
NILV22105	VMIC001V7VC.000366	IC001V7VC
NILV22100	VMIC001V7VC.000507	IC001V7VC
NILV22107	VMIC001V7VC.000554	IC001V7VC
NILV22100	VMIC001V7VC.000635	IC001V7VC
NILV22102	VMIC001V7VC.000742	IC001V7VC
NILV22108	VMIC001V7VC.000883	IC001V7VC
NILV22103	VMIC001V7VC.000943	IC001V7VC
NILV22102	VMIC001V7VC.000977	IC001V7VC
NILV22104	VMIC001V7VC.001024	IC001V7VC
NILV22100	VMIC001V7VC.001353	IC001V7VC
NILV22100	VMIC001V7VC.001549	IC001V7VC
NILE22175	EMIC001V8J7.000024	IC001V8J7
NILE22164	EMIC001V8J7.000037	IC001V8J7
NILE22175	EMIC001V8J7.000071	IC001V8J7
NILE22175	EMIC001V8J7.000118	IC001V8J7
NILE22178	EMIC001V8J7.000131	IC001V8J7
NILE22179	EMIC001V8J7.000144	IC001V8J7
NILE22161	EMIC001V8J7.000157	IC001V8J7
NILE22180	EMIC001V8J7.000191	IC001V8J7
NILE22199	EMIC001V8J7.000267	IC001V8J7
NILE22180	EMIC001V8J7.000322	IC001V8J7
NILE22191	EMIC001V8J7.000348	IC001V8J7
NILE22195	EMIC001V8J7.000382	IC001V8J7
NILE22189	EMIC001V8J7.000429	IC001V8J7
NILE22198	EMIC001V8J7.000463	IC001V8J7
NILE22193	EMIC001V8J7.000523	IC001V8J7
NILE22195	EMIC001V8J7.000557	IC001V8J7
NILE22196	EMIC001V8J7.000625	IC001V8J7
NILE22162	EMIC001V8J7.000638	IC001V8J7
NILE22197	EMIC001V8J7.000672	IC001V8J7
